classId;Java imports
com.facebook.FacebookAuthorizationException
com.facebook.internal.LikeStatusClient
com.facebook.LoginActivity
com.facebook.NativeAppCallAttachmentStore;java.util.ArrayList;java.net.URLEncoder;java.util.Map;java.util.List;java.io;java.util.UUID
com.facebook.FacebookException
com.facebook.FacebookTimeSpentData;java.io.Serializable
com.facebook.RequestAsyncTask;java.lang.reflect.InvocationTargetException;java.util.List;java.lang.reflect.Method;java.util.concurrent.Executor;java.util.Collection;java.net.HttpURLConnection
com.facebook.Settings;java.util.concurrent;java.util.concurrent.atomic.AtomicLong;java.security.MessageDigest;java.util.concurrent.atomic.AtomicInteger;java.util.HashSet;java.security.NoSuchAlgorithmException;java.util.Collections;java.lang.reflect.Field;java.util.Set;java.util.Arrays
com.facebook.NonCachingTokenCachingStrategy
com.facebook.android.AsyncFacebookRunner;java.net.MalformedURLException;java.io.FileNotFoundException;java.io.IOException
com.facebook.widget.PickerFragment;java.util
com.facebook.model.JsonUtil;java.text.SimpleDateFormat;java.lang.reflect;java.lang.annotation.Retention;java.util;java.lang.annotation.RetentionPolicy;java.util.List;java.text.ParseException
com.facebook.internal.Logger;java.util.Map;java.util.HashMap
com.facebook.android.FbDialog
com.facebook.internal.Validate;java.util.Collection
com.facebook.android.Util;java.net;java.io
com.facebook.internal.UrlRedirectCache;java.io.InputStream;java.net.URISyntaxException;java.net.URI;java.io.OutputStream;java.io.InputStreamReader;java.io.IOException
com.facebook.widget.UserSettingsFragment;java.net.URISyntaxException;java.util.List;java.net.URI;java.util.Arrays
com.facebook.widget.PlacePickerFragment;java.util
com.facebook.RequestBatch;java.util.concurrent.atomic.AtomicInteger;java.util
com.facebook.widget.WebDialog
com.facebook.InsightsLogger;java.util.Currency;java.math.BigDecimal
com.facebook.FacebookOperationCanceledException
com.facebook.internal.FacebookWebFallbackDialog
com.facebook.Response;java.util.ArrayList;java.io.InputStream;java.net.URL;java.util.List;java.net.MalformedURLException;java.io.IOException;java.net.HttpURLConnection
com.facebook.TokenCachingStrategy;java.util.ArrayList;java.util.List;java.util.Date
com.facebook.AppLinkData;java.util.Iterator
com.facebook.Request;java.text.SimpleDateFormat;java.net.URLEncoder;java.util.regex.Matcher;java.util.regex.Pattern;java.util;java.net.URL;java.io;java.net.MalformedURLException;java.util.Map.Entry;java.net.HttpURLConnection
com.facebook.internal.LikeButton
com.facebook.widget.LikeView
com.facebook.FacebookRequestError;java.net.HttpURLConnection
com.facebook.FacebookDialogException
com.facebook.AuthorizationClient;java.util.ArrayList;java.util.Map;java.util.List;java.io.Serializable;java.util.HashMap
com.facebook.android.FacebookError
com.facebook.FacebookSdkVersion
com.facebook.widget.FacebookDialog;java.lang.annotation.Retention;java.util;java.lang.annotation.RetentionPolicy;java.util.List;java.io.File;java.util.Arrays;java.util.Date
com.facebook.FacebookBroadcastReceiver
com.facebook.widget.FacebookFragment;java.util.List;java.util.Date
com.facebook.FacebookGraphObjectException
com.facebook.widget.ProfilePictureView;java.net.URISyntaxException
com.facebook.internal.ServerProtocol;java.util.EnumSet;java.util.Collection
com.facebook.AccessToken;java.io.ObjectInputStream;java.io.InvalidObjectException;java.util;java.io.Serializable
com.facebook.internal.CacheableRequestBatch
com.facebook.TestSession;java.util
com.facebook.widget.GraphObjectAdapter;java.text.Collator;java.util;java.net.URISyntaxException;java.net.URI
com.facebook.UiLifecycleHelper;java.util.UUID
com.facebook.GetTokenClient
com.facebook.internal.AnalyticsEvents
com.facebook.ProgressNoopOutputStream;java.util.Map;java.io.OutputStream;java.util.HashMap
com.facebook.widget.GraphObjectPagingLoader
com.facebook.widget.FriendPickerFragment;java.util
com.facebook.widget.LoginButton;java.util.List;java.util.Collections;java.util.Arrays
com.facebook.FacebookServiceException
com.facebook.internal.AttributionIdentifiers;java.lang.reflect.Method
com.facebook.BoltsMeasurementEventListener
com.facebook.NativeAppCallContentProvider;java.io.File;java.util.UUID;java.io.FileNotFoundException
com.facebook.internal.PendingCallStore;java.util.ArrayList;java.util.Map;java.util.UUID;java.util.HashMap
com.facebook.ProgressOutputStream;java.util.Map;java.io.FilterOutputStream;java.io.OutputStream;java.io.IOException
com.facebook.widget.ToolTipPopup;java.lang.ref.WeakReference
com.facebook.LegacyHelper
com.facebook.android.DialogError
com.facebook.internal.ImageResponse
com.facebook.widget.SimpleGraphObjectCursor;java.util.ArrayList;java.util.Collection
com.facebook.Session;java.lang.ref.WeakReference;java.util;java.io
com.facebook.SharedPreferencesTokenCachingStrategy;java.util.ArrayList;java.util.Map;java.util.List
com.facebook.AppEventsLogger;java.io.BufferedOutputStream;java.util.ArrayList;java.util.Currency;java.util.Map;java.util.List;java.util.concurrent.ScheduledThreadPoolExecutor;java.util.HashMap;java.util.concurrent.ConcurrentHashMap;java.util.concurrent.TimeUnit;java.io.ObjectInputStream;java.io.ObjectOutputStream;java.util.HashSet;java.io.BufferedInputStream;java.math.BigDecimal;java.util.Set;java.io.Serializable;java.io.FileNotFoundException;java.io.UnsupportedEncodingException
com.facebook.FacebookAppLinkResolver;java.util
com.facebook.RequestProgress
com.facebook.android.Facebook;java.lang.ref.WeakReference;java.util.List;java.util.Collections;java.net.MalformedURLException;java.util.Arrays;java.io.FileNotFoundException;java.io.IOException
com.facebook.AppEventsConstants
