ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
jmetal.experiments.settings.PAES_Settings;1;1;0;0;0;0;0;0;0;1;1;34;5;0;3;0;3;0;0;0;1;0;1;1;0;0;9;0;0;1;
jmetal.test.experiments.settings.OMOPSO_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;14;1;0;3;0;3;0;0;0;0;0;0;0;0;0;16;0;0;0;
jmetal.metaheuristics.singleObjective.geneticAlgorithm.ssGA;5;0;1;1;0;0;1;0;0;0;3;30;0;0;2;0;2;0;0;0;0;0;1;0;0;0;6;0;1;2;
jmetal.experiments.settings.pSMPSO_Settings;1;1;0;0;0;0;0;0;0;1;1;36;6;0;3;0;3;0;0;0;1;0;1;1;0;0;11;0;0;1;
jmetal.operators.crossover.TwoPointsCrossover;7;0;12;4;0;0;1;0;0;0;17;53;2;0;3;0;3;0;0;0;0;1;4;2;1;0;9;2;1;5;
jmetal.util.offspring.DifferentialEvolutionOffspring2;7;2;0;0;0;2;0;0;0;2;4;22;5;0;3;1;2;0;0;0;0;3;1;0;0;0;10;0;0;1;
jmetal.metaheuristics.nsgaII.NSGAII_main;1;0;3;0;0;0;0;0;0;0;3;40;2;0;1;0;1;1;0;0;0;0;1;1;0;1;16;0;1;2;
jmetal.metaheuristics.omopso.OMOPSO_main;1;0;3;0;0;0;0;0;0;0;3;37;2;0;1;0;1;1;0;0;0;0;1;1;0;1;15;0;1;2;
jmetal.problems.ZDT.ZDT3;7;0;3;2;0;0;0;0;0;0;5;31;0;0;5;1;4;0;0;0;2;2;3;1;0;0;7;0;1;3;
jmetal.problems.ZDT.ZDT4;7;0;3;2;0;0;0;0;0;0;5;30;0;0;5;0;5;0;0;0;2;2;3;1;0;0;7;0;1;3;
jmetal.util.parallel.MultithreadedEvaluator;5;2;3;0;1;0;0;0;0;3;7;30;6;0;7;0;7;0;0;1;0;1;4;0;0;0;11;0;2;2;
jmetal.problems.ZDT.ZDT1;7;0;3;2;0;0;0;0;0;0;5;31;0;0;5;1;4;0;0;0;2;2;3;1;0;0;7;0;1;3;
jmetal.problems.ZDT.ZDT2;7;0;3;2;0;0;0;0;0;0;5;31;0;0;5;1;4;0;0;0;2;2;3;1;0;0;7;0;1;3;
jmetal.operators.mutation.PolynomialMutation;7;0;7;1;0;0;0;0;0;0;8;33;5;0;3;0;3;0;0;0;0;1;3;2;1;0;10;1;1;3;
jmetal.qualityIndicator.GenerationalDistance;1;0;1;1;0;0;0;0;0;0;2;14;2;0;3;0;3;1;0;0;1;1;2;2;0;2;0;0;0;1;
jmetal.operators.mutation.SwapMutation;7;0;5;0;0;0;1;0;0;0;6;22;2;0;3;0;3;0;0;0;0;1;3;2;1;0;9;2;1;4;
jmetal.test.encodings.variable.ArrayRealTest;0;0;0;0;0;0;0;0;0;0;0;4;3;0;9;0;9;0;0;0;0;0;0;0;0;0;6;0;0;0;
jmetal.encodings.variable.Binary;1;0;3;3;0;0;1;0;0;0;7;28;2;0;10;0;10;0;0;0;0;4;2;0;0;0;3;0;3;2;
jmetal.problems.ZDT.ZDT5;7;0;1;2;0;0;0;0;0;0;3;24;0;0;7;1;6;0;0;0;2;3;4;2;0;1;5;0;0;1;
jmetal.problems.ZDT.ZDT6;7;0;3;2;0;0;0;0;0;0;5;32;0;0;5;0;5;0;0;0;2;2;3;1;0;0;7;0;1;3;
jmetal.util.comparators.EpsilonObjectiveComparator;1;0;4;0;0;0;0;0;0;0;4;11;2;0;2;0;2;0;0;0;0;2;2;2;0;0;2;0;2;2;
jmetal.experiments.studies.ZDTStudy2;2;1;1;2;0;0;0;0;0;3;6;36;0;0;2;0;2;1;0;0;1;1;2;2;0;2;12;0;1;2;
jmetal.encodings.solutionType.BinaryRealSolutionType;5;0;1;2;0;0;0;0;0;0;3;10;0;0;2;0;2;0;0;0;0;0;1;0;0;0;4;0;1;3;
jmetal.metaheuristics.moead.MOEAD_DRA;7;2;20;20;0;1;6;0;0;2;49;197;17;0;13;0;8;0;0;0;0;7;6;2;1;1;8;0;10;4;
jmetal.metaheuristics.dmopso.dMOPSO;7;2;16;23;0;0;3;0;0;2;44;214;33;0;19;15;4;0;0;0;1;15;8;4;1;3;12;0;8;4;
jmetal.test.experiments.settings.MOEAD_DRA_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;26;1;0;3;0;3;0;0;0;0;0;0;0;0;0;14;0;0;0;
qualityIndicator.fastHypervolume.wfg.FastHypervolumeArchiveTest;0;0;0;0;0;0;0;0;0;0;0;39;1;0;3;0;3;0;0;0;0;0;0;0;0;0;7;0;0;0;
jmetal.metaheuristics.mocell.MOCell_main;1;0;3;0;0;0;0;0;0;0;3;40;2;0;1;0;1;1;0;0;0;0;1;1;0;1;16;0;1;2;
jmetal.util.PseudoRandom;1;0;5;0;0;0;0;0;0;0;5;15;2;0;6;1;5;5;0;0;0;4;1;0;0;0;0;0;0;1;
jmetal.metaheuristics.moead.pMOEAD_main;1;0;4;0;0;0;0;0;0;0;4;46;2;0;1;0;1;1;0;0;0;0;1;1;0;1;15;0;1;3;
jmetal.qualityIndicator.Epsilon;2;0;11;4;0;0;0;2;1;0;17;44;4;0;3;0;2;1;0;0;0;1;3;3;0;3;0;0;1;5;
jmetal.problems.WFG.WFG5;7;0;0;8;0;0;0;0;0;0;8;36;0;0;6;0;6;0;0;0;2;3;7;6;0;3;3;0;0;1;
jmetal.problems.singleObjective.Rosenbrock;6;0;2;3;0;0;0;0;0;0;5;23;0;0;2;0;2;0;0;0;1;0;2;1;0;0;6;0;1;2;
jmetal.problems.WFG.WFG6;7;0;0;7;0;0;0;0;0;0;7;34;0;0;6;0;6;0;0;0;2;3;7;6;0;3;3;0;0;1;
jmetal.util.offspring.SBXCrossoverAndPolynomialMutationOffspring;7;2;1;0;0;0;0;0;0;2;3;30;7;0;3;1;2;0;0;0;0;4;3;0;0;0;10;0;0;1;
jmetal.problems.WFG.WFG7;7;0;0;10;0;0;0;0;0;0;10;46;0;0;7;0;7;0;0;0;2;4;8;7;0;4;3;0;0;1;
jmetal.problems.WFG.WFG8;7;0;0;10;0;0;0;0;0;0;10;46;0;0;7;0;7;0;0;0;2;4;8;7;0;4;3;0;0;1;
jmetal.problems.WFG.WFG1;7;1;0;10;0;0;0;0;0;1;11;51;0;0;8;0;8;0;0;0;2;4;9;8;0;5;3;0;0;1;
jmetal.metaheuristics.gde3.GDE3;5;0;4;4;0;0;3;0;0;0;11;54;0;0;2;0;2;0;0;0;0;0;1;0;0;0;7;0;1;4;
jmetal.experiments.studies.StandardStudy2;2;1;1;2;0;0;0;0;0;3;6;50;0;0;2;0;2;1;0;0;1;1;2;2;0;2;10;0;1;2;
jmetal.problems.WFG.WFG2;7;0;0;9;0;0;0;0;0;0;9;44;0;0;7;0;7;0;0;0;2;4;8;7;0;4;3;0;0;1;
jmetal.problems.WFG.WFG3;7;0;0;9;0;0;0;0;0;0;9;44;0;0;7;0;7;0;0;0;2;4;8;7;0;4;3;0;0;1;
jmetal.util.comparators.OverallConstraintViolationComparator;6;0;5;0;0;0;0;0;0;0;5;15;0;0;2;0;2;0;0;0;0;0;4;2;0;0;1;0;1;3;
jmetal.problems.WFG.WFG4;7;0;0;8;0;0;0;0;0;0;8;36;0;0;6;0;6;0;0;0;2;3;7;6;0;3;3;0;0;1;
jmetal.metaheuristics.smpso.SMPSOhv;7;1;9;14;0;0;1;0;0;1;25;149;31;0;12;6;6;0;0;0;2;13;6;3;1;2;16;0;5;3;
jmetal.problems.singleObjective.OneMax;6;0;2;1;0;0;0;0;0;0;3;19;0;0;3;0;3;0;0;0;2;0;2;1;0;0;4;0;1;2;
jmetal.experiments.settings.OMOPSO_Settings;1;1;0;0;0;0;0;0;0;1;1;46;5;0;3;0;3;0;0;0;1;0;1;1;0;0;10;0;0;1;
jmetal.metaheuristics.abyss.AbYSS;5;0;28;20;0;0;5;0;0;0;53;230;23;0;8;0;8;0;0;0;0;1;3;0;0;0;13;0;10;6;
jmetal.test.experiments.settings.MOEAD_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;24;1;0;3;0;3;0;0;0;0;0;0;0;0;0;14;0;0;0;
jmetal.metaheuristics.densea.DENSEA;7;0;1;8;0;0;1;0;0;0;10;57;0;0;3;0;3;0;0;0;0;0;2;0;0;0;7;0;2;3;
jmetal.metaheuristics.dmopso.dMOPSO_main;1;0;3;0;0;0;0;0;0;0;3;28;2;0;1;0;1;1;0;0;0;0;1;1;0;1;13;0;1;2;
jmetal.problems.LZ09.LZ09_F1;6;0;2;3;0;0;0;0;0;0;5;26;1;0;3;0;3;0;0;0;2;0;4;3;0;0;7;0;1;2;
jmetal.test.experiments.settings.MOCHC_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;18;1;0;3;0;3;0;0;0;0;0;0;0;0;0;18;0;0;0;
jmetal.qualityIndicator.Spread;1;0;2;2;0;0;0;0;0;0;4;21;1;0;3;0;3;1;0;0;1;1;2;2;0;2;1;0;1;2;
jmetal.problems.LZ09.LZ09_F2;6;0;2;3;0;0;0;0;0;0;5;26;1;0;3;0;3;0;0;0;2;0;4;3;0;0;7;0;1;2;
jmetal.util.comparators.DominanceComparator;2;0;9;1;0;0;0;0;0;0;10;28;1;0;3;0;3;0;0;0;0;0;3;2;0;0;2;0;2;3;
jmetal.util.comparators.CrowdingComparator;1;0;5;0;0;0;0;0;0;0;5;11;1;0;1;0;1;0;0;0;0;0;2;2;0;0;2;0;1;2;
jmetal.problems.LZ09.LZ09_F3;6;0;2;3;0;0;0;0;0;0;5;26;1;0;3;0;3;0;0;0;2;0;4;3;0;0;7;0;1;2;
jmetal.util.Configuration;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
jmetal.metaheuristics.ibea.IBEA;8;0;11;10;0;2;4;0;0;0;27;104;3;0;7;0;6;0;0;0;0;4;9;2;0;2;7;0;7;3;
jmetal.operators.mutation.UniformMutation;7;0;6;1;0;0;0;0;0;0;7;19;3;0;3;0;3;0;0;0;0;1;3;2;1;0;10;1;1;4;
jmetal.operators.selection.DifferentialEvolutionSelection;2;0;1;0;0;3;0;0;0;0;4;13;0;0;2;0;1;0;0;0;0;0;2;2;1;0;5;1;0;1;
jmetal.metaheuristics.spea2.SPEA2;5;0;0;1;0;2;2;0;0;0;5;35;1;0;2;0;2;0;0;0;0;0;1;0;0;0;4;0;1;3;
jmetal.util.Distance;7;1;6;11;0;0;0;0;0;1;18;67;0;0;8;0;8;0;0;0;0;1;12;0;0;0;4;0;5;2;
jmetal.test.experiments.settings.MOCell_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;18;1;0;3;0;3;0;0;0;0;0;0;0;0;0;17;0;0;0;
jmetal.problems.LZ09.LZ09_F8;6;0;2;3;0;0;0;0;0;0;5;26;1;0;3;0;3;0;0;0;2;0;4;3;0;0;7;0;1;2;
jmetal.core.Algorithm;8;0;4;0;0;0;0;0;0;0;4;16;4;0;9;0;9;0;0;0;6;0;4;2;0;0;4;0;0;1;
jmetal.problems.LZ09.LZ09_F9;6;0;2;3;0;0;0;0;0;0;5;26;1;0;3;0;3;0;0;0;2;0;4;3;0;0;7;0;1;2;
jmetal.problems.mTSP;5;1;3;4;0;0;2;0;0;1;10;63;3;0;3;0;3;0;0;0;4;0;1;0;0;0;5;0;3;2;
jmetal.metaheuristics.spea2.SPEA2_main;1;0;3;0;0;0;0;0;0;0;3;39;2;0;1;0;1;1;0;0;0;0;1;1;0;1;16;0;1;2;
jmetal.util.archive.HypervolumeArchive;5;0;6;6;2;0;2;0;0;0;16;47;8;0;4;0;4;0;0;0;0;2;2;0;0;0;7;0;4;4;
jmetal.problems.LZ09.LZ09_F4;6;0;2;3;0;0;0;0;0;0;5;26;1;0;3;0;3;0;0;0;2;0;4;3;0;0;7;0;1;2;
jmetal.metaheuristics.nsgaII.NSGAIIRandom;5;0;7;7;0;0;2;0;0;0;16;65;10;0;2;0;2;0;0;0;0;0;1;0;0;0;8;0;1;8;
jmetal.qualityIndicator.util.LexicoGraphicalComparator;1;0;3;0;0;0;1;0;0;0;4;9;0;0;1;0;1;0;0;0;0;0;2;2;0;0;1;0;1;3;
jmetal.problems.LZ09.LZ09_F5;6;0;2;3;0;0;0;0;0;0;5;26;1;0;3;0;3;0;0;0;2;0;4;3;0;0;7;0;1;2;
jmetal.problems.LZ09.LZ09_F6;6;0;2;3;0;0;0;0;0;0;5;26;1;0;3;0;3;0;0;0;2;0;4;3;0;0;7;0;1;2;
jmetal.qualityIndicator.util.ValueComparator;1;0;2;0;0;0;0;0;0;0;2;6;1;0;2;0;2;0;0;0;0;1;2;2;0;0;1;0;1;2;
jmetal.problems.WFG.WFG9;7;0;0;10;0;0;0;0;0;0;10;45;0;0;7;0;7;0;0;0;2;4;8;7;0;4;3;0;0;1;
jmetal.problems.LZ09.LZ09_F7;6;0;2;3;0;0;0;0;0;0;5;26;1;0;3;0;3;0;0;0;2;0;4;3;0;0;7;0;1;2;
jmetal.util.MersenneTwisterFast;5;1;72;70;0;3;1;0;0;1;147;590;13;0;24;0;24;1;0;0;1;6;6;6;0;3;5;6;38;4;
jmetal.qualityIndicator.R2;8;1;7;18;1;0;2;0;0;1;29;119;4;0;14;1;13;1;0;0;2;6;15;10;0;10;6;0;8;3;
jmetal.metaheuristics.moead.pMOEAD;8;4;14;14;0;1;3;0;0;5;37;174;22;2;12;0;8;0;0;0;0;7;8;2;1;1;13;0;8;3;
jmetal.experiments.studies.pMOEADStudy;2;1;1;3;0;0;0;0;0;3;7;38;0;0;2;0;2;1;0;0;1;1;2;2;0;2;11;0;1;2;
jmetal.experiments.settings.SMSEMOA_Settings;1;1;0;0;0;0;0;0;0;1;1;54;7;0;3;0;3;0;0;0;1;0;1;1;0;0;13;0;0;1;
jmetal.metaheuristics.smpso.SMPSOhv_main;1;0;3;0;0;0;0;0;0;0;3;31;2;0;1;0;1;1;0;0;0;0;1;1;0;1;14;0;1;2;
jmetal.operators.localSearch.MutationLocalSearch;2;0;10;0;0;1;0;0;0;0;11;38;7;0;3;0;3;0;0;0;0;0;2;2;1;0;10;0;1;4;
jmetal.problems.singleObjective.Rastrigin;6;0;2;3;0;0;0;0;0;0;5;24;0;0;2;0;2;0;0;0;1;0;2;1;0;0;6;0;1;2;
jmetal.encodings.solutionType.ArrayIntSolutionType;5;0;0;0;0;0;0;0;0;0;0;6;0;0;3;0;3;0;0;0;0;0;2;1;0;1;4;0;0;0;
jmetal.util.archive.Archive;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;
jmetal.experiments.settings.NSGAIIRandom_Settings;1;1;0;0;0;0;0;0;0;1;1;42;8;0;3;0;3;0;0;0;1;0;1;1;0;0;13;0;0;1;
jmetal.metaheuristics.smsemoa.SMSEMOA;6;1;3;9;1;0;2;0;0;1;16;72;2;0;3;1;2;0;0;0;0;0;2;1;0;1;9;0;1;4;
jmetal.experiments.settings.FastSMSEMOA_Settings;1;1;0;0;0;0;0;0;0;1;1;54;7;0;3;0;3;0;0;0;1;0;1;1;0;0;13;0;0;1;
jmetal.test.experiments.settings.PAES_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;12;1;0;3;0;3;0;0;0;0;0;0;0;0;0;15;0;0;0;
jmetal.metaheuristics.singleObjective.evolutionStrategy.NonElitistES;5;0;2;4;0;0;1;0;0;0;7;45;2;0;2;0;2;0;0;0;0;2;1;0;0;0;4;0;2;3;
jmetal.operators.crossover.SBXCrossover;7;0;15;1;0;0;0;0;0;0;16;59;5;0;3;0;3;0;0;0;0;1;4;2;1;0;10;2;1;5;
jmetal.metaheuristics.singleObjective.geneticAlgorithm.pgGA;6;0;1;3;2;0;1;0;0;0;7;45;1;0;2;0;2;0;0;0;0;0;2;0;0;0;6;0;1;3;
jmetal.operators.crossover.BLXAlphaCrossover;7;0;10;1;0;0;0;0;0;0;11;44;4;0;3;0;3;0;0;0;0;1;4;2;1;0;10;2;1;4;
jmetal.operators.crossover.DifferentialEvolutionCrossover;2;0;24;5;0;0;0;0;0;0;29;80;9;0;2;0;2;0;0;0;0;0;2;2;1;0;10;2;1;8;
jmetal.test.experiments.settings.SMPSO_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;12;1;0;3;0;3;0;0;0;0;0;0;0;0;0;15;0;0;0;
jmetal.util.JMException;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;
jmetal.problems.IntRealProblem;5;0;1;4;0;0;0;0;0;0;5;31;2;0;3;0;3;0;0;0;2;2;1;0;0;0;5;0;0;1;
jmetal.util.comparators.ViolationThresholdComparator;8;0;6;2;0;0;0;0;0;0;8;27;1;0;5;0;5;0;0;0;0;0;7;2;0;0;2;0;2;3;
jmetal.util.comparators.NumberOfViolatedConstraintComparator;6;0;2;0;0;0;0;0;0;0;2;7;0;0;2;0;2;0;0;0;0;0;4;2;0;0;3;0;1;2;
jmetal.test.experiments.settings.IBEA_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;16;1;0;3;0;3;0;0;0;0;0;0;0;0;0;17;0;0;0;
jmetal.problems.Kursawe;6;0;3;4;0;0;0;0;0;0;7;35;0;0;3;0;3;0;0;0;2;0;2;1;0;0;7;0;1;3;
jmetal.metaheuristics.nsgaII.NSGAIIAdaptive_main;1;0;3;0;0;0;0;0;0;0;3;34;2;0;1;0;1;1;0;0;0;0;1;1;0;1;19;0;1;2;
jmetal.test.util.avl.AvlTreeTest;1;0;2;0;0;0;0;0;0;0;2;375;2;0;24;0;24;0;1;0;0;0;2;2;0;0;10;0;1;2;
jmetal.core.Solution;5;0;2;4;0;0;0;0;0;0;6;88;14;0;37;0;36;1;0;0;0;12;7;2;0;2;2;0;1;2;
qualityIndicator.fastHypervolume.wfg.PointComparatorTest;0;0;0;0;0;0;0;0;0;0;0;12;3;0;3;0;3;0;0;0;0;0;0;0;0;0;6;0;0;0;
jmetal.experiments.util.Statistics;1;0;3;0;0;0;0;0;0;0;3;11;0;0;2;0;2;2;0;0;0;2;2;2;0;0;1;0;1;2;
jmetal.metaheuristics.smsemoa.FastSMSEMOA;5;1;2;5;0;0;2;0;0;1;10;56;2;0;2;0;2;0;0;0;0;0;1;0;0;0;10;0;1;3;
jmetal.qualityIndicator.fastHypervolume.FastHypervolume;7;0;7;7;0;0;0;0;0;0;14;54;3;0;7;1;6;0;0;0;0;1;6;0;0;0;5;0;5;3;
jmetal.encodings.solutionType.IntSolutionType;5;0;0;1;0;0;0;0;0;0;1;5;0;0;2;0;2;0;0;0;0;0;1;0;0;0;4;0;0;1;
jmetal.encodings.variable.BinaryReal;2;0;7;2;0;0;1;0;0;0;10;51;4;0;13;0;13;0;0;0;0;9;2;1;0;0;3;2;2;5;
jmetal.metaheuristics.singleObjective.particleSwarmOptimization.PSO;6;1;7;12;0;0;1;0;0;1;21;112;27;0;9;6;3;0;0;0;0;13;3;2;0;2;11;0;6;3;
jmetal.experiments.studies.ConstrainedProblemsStudy;2;1;1;2;0;0;0;0;0;3;6;37;0;0;2;0;2;1;0;0;1;1;2;2;0;2;13;0;1;2;
jmetal.experiments.settings.cMOEAD_Settings;1;1;0;0;0;0;0;0;0;1;1;60;10;0;3;0;3;0;0;0;1;0;1;1;0;0;13;0;0;1;
jmetal.experiments.settings.MOCell_Settings;1;1;0;0;0;0;0;0;0;1;1;58;8;0;3;0;3;0;0;0;1;0;1;1;0;0;14;0;0;1;
jmetal.metaheuristics.singleObjective.geneticAlgorithm.TSPGA_main;1;0;0;0;0;0;0;0;0;0;0;20;0;0;1;0;1;1;0;0;0;0;1;1;0;1;12;0;0;0;
jmetal.util.comparators.FitnessAndCrowdingDistanceComparator;1;0;1;0;0;0;0;0;0;0;1;3;2;0;1;0;1;0;0;0;0;0;2;2;0;0;1;0;0;1;
jmetal.util.NonDominatedSolutionList2;6;0;4;2;0;0;1;0;0;0;7;24;3;0;4;0;4;0;0;0;0;0;2;1;0;0;6;0;1;5;
jmetal.operators.localSearch.LocalSearch;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;0;1;1;1;0;2;0;0;0;
jmetal.util.PermutationUtility;0;0;1;3;0;0;0;0;0;0;4;16;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;3;
jmetal.metaheuristics.nsgaII.ssNSGAII;5;0;4;3;0;0;2;0;0;0;9;50;0;0;2;0;2;0;0;0;0;0;1;0;0;0;6;0;1;3;
jmetal.util.comparators.EpsilonDominanceComparator;1;0;9;1;0;0;0;0;0;0;10;28;2;0;2;0;2;0;0;0;0;1;2;2;0;0;2;0;2;3;
jmetal.problems.Viennet3;5;0;2;3;0;0;0;0;0;0;5;25;0;0;2;0;2;0;0;0;1;0;1;0;0;0;5;0;1;2;
jmetal.problems.Viennet2;5;0;2;3;0;0;0;0;0;0;5;25;0;0;2;0;2;0;0;0;1;0;1;0;0;0;5;0;1;2;
jmetal.metaheuristics.singleObjective.geneticAlgorithm.GA_main;1;0;0;0;0;0;0;0;0;0;0;20;0;0;1;0;1;1;0;0;0;0;1;1;0;1;10;0;0;0;
jmetal.problems.Viennet4;5;0;3;4;0;0;0;0;0;0;7;35;0;0;3;0;3;0;0;0;1;0;2;0;0;0;5;0;2;2;
jmetal.metaheuristics.nsgaII.ssNSGAIIRandom;5;0;7;5;0;0;2;0;0;0;14;67;21;0;2;0;2;0;0;0;0;0;1;0;0;0;11;0;1;7;
jmetal.experiments.Main;1;0;7;0;0;0;0;0;0;0;7;40;2;0;1;0;1;1;0;0;0;0;1;1;0;1;9;0;2;4;
jmetal.encodings.variable.ArrayInt;7;0;4;4;0;0;0;0;0;0;8;60;5;0;12;1;11;0;0;0;0;8;4;2;0;2;5;4;0;1;
jmetal.metaheuristics.singleObjective.cmaes.CMAES_main;1;0;0;0;0;0;0;0;0;0;0;9;0;0;1;0;1;1;0;0;0;0;1;1;0;1;5;0;0;0;
jmetal.metaheuristics.singleObjective.differentialEvolution.DE_main;1;0;0;0;0;0;0;0;0;0;0;18;0;0;1;0;1;1;0;0;0;0;1;1;0;1;9;0;0;0;
jmetal.metaheuristics.gde3.GDE3_main;1;0;3;0;0;0;0;0;0;0;3;33;2;0;1;0;1;1;0;0;0;0;1;1;0;1;15;0;1;2;
jmetal.metaheuristics.nsgaII.NSGAII_mTSP_main;1;0;1;0;0;0;0;0;0;0;1;33;2;0;1;0;1;1;0;0;0;0;1;1;0;1;15;0;0;1;
jmetal.qualityIndicator.QualityIndicator;7;0;0;0;0;0;0;0;0;0;0;10;4;0;7;0;7;0;0;0;1;0;6;0;0;0;2;0;0;0;
jmetal.metaheuristics.cellde.CellDE;5;0;6;4;0;0;1;0;0;0;11;53;0;0;2;0;2;0;0;0;0;0;1;0;0;0;5;0;1;5;
jmetal.metaheuristics.mochc.MOCHC;7;0;6;8;0;0;2;0;0;0;16;75;0;0;4;0;4;0;0;0;0;0;5;0;0;0;6;0;2;3;
jmetal.test.experiments.settings.SMPSOhv_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;12;1;0;3;0;3;0;0;0;0;0;0;0;0;0;15;0;0;0;
jmetal.util.archive.StrengthRawFitnessArchive;5;0;4;0;0;0;1;0;0;0;5;20;4;0;2;0;2;0;0;0;0;1;1;0;0;0;6;0;1;4;
jmetal.metaheuristics.singleObjective.differentialEvolution.DE;5;0;1;3;0;0;1;0;0;0;5;36;0;0;2;0;2;0;0;0;0;0;1;0;0;0;4;0;1;3;
jmetal.util.offspring.PolynomialMutationOffspring;5;1;0;0;0;0;0;0;0;1;1;14;4;0;3;0;3;0;0;0;0;2;1;0;0;0;6;0;0;1;
jmetal.util.comparators.BinaryTournamentComparator;1;0;3;0;0;0;0;0;0;0;3;9;1;0;1;0;1;0;0;0;0;0;2;2;0;0;2;0;1;2;
jmetal.metaheuristics.ibea.IBEA_main;1;0;3;0;0;0;0;0;0;0;3;40;2;0;1;0;1;1;0;0;0;0;1;1;0;1;17;0;1;2;
jmetal.core.Operator;2;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;4;0;0;0;2;0;3;3;1;0;4;0;0;0;
jmetal.problems.Golinski;5;0;3;2;0;0;0;0;0;0;5;50;2;0;3;0;3;0;0;0;1;0;2;0;0;0;5;0;2;2;
jmetal.metaheuristics.pesa2.PESA2;5;0;0;3;0;1;1;0;0;0;5;35;0;0;2;0;2;0;0;0;0;0;1;0;0;0;5;0;1;2;
jmetal.test.experiments.settings.NSGAIIPermutation_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;0;0;0;0;8;0;0;0;
jmetal.metaheuristics.omopso.OMOPSO;5;0;8;13;0;0;1;0;0;0;22;86;16;0;7;3;4;0;0;0;0;2;1;0;0;0;11;0;6;3;
jmetal.util.archive.AdaptiveGridArchive;5;0;8;0;0;0;2;0;0;0;10;35;3;0;3;0;3;0;0;0;0;3;1;0;0;0;5;0;2;4;
jmetal.problems.LZ09.LZ09;1;0;38;7;0;0;0;0;0;0;45;151;5;0;6;0;1;0;0;0;0;19;4;4;4;0;1;0;11;6;
jmetal.encodings.solutionType.RealSolutionType;5;0;0;1;0;0;0;0;0;0;1;5;0;0;2;0;2;0;0;0;0;0;1;0;0;0;4;0;0;1;
jmetal.test.experiments.settings.dMOPSO_SettingsTest;0;0;0;0;0;0;0;0;0;0;0;10;1;0;3;0;3;0;0;0;0;0;0;0;0;0;13;0;0;0;
jmetal.operators.crossover.SBXSinglePointCrossover;8;0;17;2;0;0;0;0;0;0;19;67;6;0;3;0;3;0;0;0;0;0;6;4;1;0;10;2;2;5;
jmetal.problems.Fonseca;5;0;3;3;0;0;0;0;0;0;6;28;0;0;2;0;2;0;0;0;1;0;1;0;0;0;7;0;1;3;
jmetal.util.comparators.ObjectiveComparator;1;0;8;0;0;0;0;0;0;0;8;21;2;0;3;0;3;0;0;0;0;3;2;2;0;0;2;0;2;3;
jmetal.util.comparators.SolutionComparator;1;1;3;0;0;0;0;0;0;1;4;10;1;0;1;0;1;0;0;0;0;0;2;2;0;0;5;0;1;2;
jmetal.experiments.MainC;1;0;7;0;0;0;0;0;0;0;7;42;2;0;1;0;1;1;0;0;0;0;1;1;0;1;12;0;2;4;
jmetal.problems.Srinivas;5;0;3;2;0;0;0;0;0;0;5;29;0;0;3;0;3;0;0;0;1;0;2;0;0;0;6;0;2;2;
jmetal.encodings.variable.Real;1;1;0;0;0;0;0;0;0;1;1;20;3;0;12;0;12;0;0;0;0;8;1;0;0;0;4;0;0;1;
jmetal.encodings.solutionType.PermutationSolutionType;5;0;0;1;0;0;0;0;0;0;1;5;0;0;2;0;2;0;0;0;0;0;1;0;0;0;4;0;0;1;
jmetal.util.Spea2Fitness;7;0;11;9;3;0;4;0;0;0;27;65;5;0;3;0;3;0;0;0;0;1;1;0;0;0;4;0;6;5;
jmetal.metaheuristics.smpso.pSMPSO_main;1;0;3;0;0;0;0;0;0;0;3;31;2;0;1;0;1;1;0;0;0;0;1;1;0;1;16;0;1;2;
jmetal.problems.cec2009Competition.UF10;6;0;4;3;0;0;0;0;0;0;7;41;0;0;3;0;3;0;0;0;2;0;2;1;0;0;6;0;2;3;
