ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;	whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;		nbOtherTypesParams;nbOtherTypesParamsLibrary
com.google.common.io.CharSequenceReader;3;0;3;2;0;0;0;0;0;0;5;37;3;0;13;3;10;0;0;0;0;4;3;3;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.cache.RemovalNotification;4;0;1;0;0;0;0;0;0;0;1;14;4;0;9;0;8;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.RegularImmutableSet;2;0;3;1;0;0;0;0;0;0;4;20;4;0;9;0;4;0;0;0;0;3;4;4;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.SettableFuture;2;0;0;0;0;0;0;0;0;0;0;3;0;0;4;1;3;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.net.PercentEscaper;1;0;10;2;2;0;0;0;0;0;14;83;4;0;5;1;2;1;0;0;3;4;1;1;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.math.BigIntegerMath;3;0;14;2;0;2;1;32;4;0;51;133;4;0;13;3;7;12;0;0;0;5;15;15;0;2;0;0;0;0;0;0;0;0;0;0;
com.google.common.reflect.TypeCapture;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.EnumBiMap;9;0;3;0;0;0;0;0;0;0;3;29;3;0;11;4;4;4;0;0;0;0;11;9;0;1;0;0;0;0;0;0;0;0;0;0;
com.google.common.base.Absent;5;0;0;0;0;0;0;0;0;0;0;15;2;0;14;2;11;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.util.concurrent.UncheckedExecutionException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;2;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;
com.google.common.collect.EmptyImmutableSetMultimap;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
