ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.hibernate.search.indexes.impl.DirectoryBasedIndexManager;11;0;4;0;0;0;0;0;0;0;4;42;12;0;24;1;20;0;0;0;5;1;16;8;3;0;28;0;0;1;
org.hibernate.search.spatial.impl.DistanceFilter;3;0;7;0;0;0;0;0;0;0;7;36;6;0;7;2;4;0;1;0;3;3;5;3;0;0;9;0;0;1;
org.hibernate.search.backend.spi.Work;4;0;0;0;0;0;0;0;0;0;0;19;5;0;11;1;10;0;0;0;0;2;15;6;2;0;1;0;0;0;
org.hibernate.search.backend.impl.lucene.WorkspaceFactory;12;0;1;0;0;0;0;0;0;0;1;5;1;0;2;1;0;1;0;0;0;0;3;1;0;0;6;0;0;1;
org.hibernate.search.cfg.PropertyLongitudeMapping;11;0;0;0;0;0;0;0;0;0;0;11;4;0;7;0;7;0;0;0;3;0;7;4;3;0;5;0;0;0;
org.hibernate.search.query.dsl.impl.DiscreteFacetRequest;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;3;0;0;1;6;2;0;0;0;0;4;0;0;0;
org.hibernate.search.backend.impl.jgroups.MasterNodeSelector;3;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;4;0;0;0;0;0;3;3;0;1;4;1;0;0;
org.hibernate.search.query.engine.impl.EntityInfoImpl;4;0;1;0;1;0;0;0;0;0;2;14;5;0;8;0;8;0;0;0;1;0;4;4;0;1;4;0;0;1;
org.hibernate.search.indexes.serialization.javaserialization.impl.SerializableField;2;0;0;0;0;0;0;0;0;0;0;8;4;0;5;0;5;0;0;0;0;0;1;0;0;0;1;0;0;0;
org.hibernate.search.bridge.builtin.ShortBridge;0;0;1;0;0;0;0;0;0;0;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;
org.hibernate.search.query.dsl.impl.ConnectedSpatialQueryBuilder;11;0;2;0;0;0;0;0;0;0;2;10;5;0;3;1;2;0;0;0;0;0;4;0;0;0;9;1;1;2;
org.hibernate.search.cfg.FieldMapping;16;0;0;0;0;0;0;0;0;0;0;35;4;0;19;0;19;0;0;0;5;1;15;5;4;0;10;0;0;0;
org.hibernate.search.indexes.serialization.javaserialization.impl.SerializableDocument;1;0;0;0;0;0;0;0;0;0;0;5;2;0;4;0;4;0;0;0;0;2;1;1;1;0;2;0;0;0;
org.hibernate.search.cfg.PropertyMapping;14;0;0;0;0;0;0;0;0;0;0;25;3;0;17;0;16;0;0;0;3;0;14;7;5;0;8;0;0;0;
org.hibernate.search.query.dsl.impl.QueryBuildingContext;3;0;0;0;0;0;0;0;0;0;0;6;3;0;4;0;4;0;0;0;0;0;3;2;1;0;2;0;0;0;
org.hibernate.search.backend.PurgeAllLuceneWork;2;0;0;0;0;0;0;0;0;0;0;3;1;0;3;0;3;0;0;0;0;0;2;1;2;0;2;0;0;0;
org.hibernate.search.query.fieldcache.impl.DoubleFieldLoadingStrategy;1;0;0;0;0;0;0;0;0;0;0;3;2;0;3;0;3;0;0;0;1;1;1;1;0;0;3;0;0;0;
org.hibernate.search.spi.internals.PolymorphicIndexHierarchy;2;0;3;0;2;0;1;0;0;0;6;17;2;0;4;1;3;0;0;0;0;0;4;4;3;1;15;0;1;2;
org.hibernate.search.SearchException;1;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.hibernate.search.backend.impl.lucene.works.OptimizeWorkDelegate;8;0;0;0;0;0;0;0;0;0;0;3;2;0;2;0;1;0;0;0;0;0;4;1;0;0;6;0;0;0;
org.hibernate.search.backend.AddLuceneWork;5;0;0;0;0;0;0;0;0;0;0;6;9;0;5;0;5;0;0;0;2;0;8;7;4;0;185;0;0;0;
org.hibernate.search.util.impl.SoftLimitMRUCache;3;0;6;0;0;0;1;0;0;0;7;37;8;0;12;5;7;0;0;1;0;2;7;7;0;0;4;4;1;2;
org.hibernate.search.filter.impl.MRUFilterCachingStrategy;5;0;0;0;0;0;0;0;0;0;0;3;4;0;3;0;3;0;0;0;0;0;4;2;0;0;7;0;0;0;
org.hibernate.search.bridge.builtin.UriBridge;1;1;1;0;0;0;0;0;0;1;2;6;0;0;2;0;2;0;0;0;1;0;1;1;0;0;5;1;1;2;
org.hibernate.search.query.collector.impl.TwoWayTransformingFieldCacheCollector;5;0;1;0;0;0;0;0;0;0;1;9;3;0;4;0;4;0;0;0;0;3;3;1;0;0;5;0;0;1;
org.hibernate.search.query.dsl.impl.RangeQueryContext;1;0;0;0;0;0;0;0;0;0;0;8;4;0;8;0;8;0;0;0;0;2;2;2;0;0;0;0;0;0;
org.hibernate.search.query.dsl.impl.ConnectedPhraseContext;5;0;0;0;0;0;0;0;0;0;0;12;3;0;6;0;6;0;0;0;1;2;2;1;0;0;3;0;0;0;
org.hibernate.search.bridge.builtin.IntegerNumericFieldBridge;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;
org.hibernate.search.backend.impl.WorkQueue;13;0;5;0;0;0;0;0;0;0;5;27;5;0;9;1;8;0;0;0;0;0;5;1;1;0;8;1;0;1;
org.hibernate.search.backend.impl.lucene.overrides.ConcurrentMergeScheduler;4;1;0;0;0;0;0;0;0;2;2;10;3;0;3;0;1;0;0;0;1;0;4;3;0;0;7;0;0;1;
org.hibernate.search.cfg.FullTextFilterDefMapping;5;0;0;0;0;0;0;0;0;0;0;10;2;0;5;0;5;0;0;0;3;0;6;4;4;0;4;0;0;0;
org.hibernate.search.query.dsl.impl.ConnectedFacetContext;5;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;1;0;0;0;1;0;1;0;0;0;2;0;0;0;
org.hibernate.search.bridge.builtin.CharacterBridge;1;0;2;0;0;0;0;0;0;0;2;6;0;0;2;0;2;0;0;0;1;0;1;1;0;0;2;1;0;1;
org.hibernate.search.bridge.impl.BridgeFactory;12;6;49;0;2;0;0;64;8;6;121;311;86;0;30;14;16;29;0;0;6;0;54;32;6;0;60;23;6;7;
org.hibernate.search.engine.spi.DocumentBuilderIndexedEntity;26;7;41;0;13;0;1;5;1;0;60;194;9;0;30;12;18;0;0;0;9;2;62;31;10;0;48;10;12;5;
org.hibernate.search.cfg.IndexEmbeddedMapping;10;0;0;0;0;0;0;0;0;0;0;15;4;0;8;0;8;0;0;0;3;1;7;4;3;0;4;0;0;0;
org.hibernate.search.query.fieldcache.impl.FloatFieldLoadingStrategy;1;0;0;0;0;0;0;0;0;0;0;3;2;0;3;0;3;0;0;0;1;1;1;1;0;0;7;0;0;0;
org.hibernate.search.bridge.util.impl.NumericFieldUtils;2;0;10;0;0;0;0;0;0;0;10;23;0;0;4;1;3;3;0;0;2;2;5;5;0;0;4;2;1;2;
org.hibernate.search.cfg.PropertyLatitudeMapping;11;0;0;0;0;0;0;0;0;0;0;11;4;0;7;0;7;0;0;0;3;0;7;4;3;0;5;0;0;0;
org.hibernate.search.store.impl.DirectoryProviderHelper;3;5;18;0;0;0;0;0;0;5;23;67;10;0;10;2;6;9;0;0;6;3;11;11;0;0;30;13;4;4;
org.hibernate.search.util.impl.ReflectionHelper;6;3;7;1;3;0;0;0;0;3;14;33;0;0;9;2;7;8;0;0;1;0;9;9;0;1;10;3;6;2;
org.hibernate.search.bridge.builtin.StringBridge;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;1;0;1;1;0;0;1;0;0;0;
org.hibernate.search.backend.impl.jgroups.SlaveNodeSelector;3;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;4;0;0;0;0;0;3;3;0;1;3;0;0;0;
org.hibernate.search.cfg.ClassBridgeMapping;14;0;1;0;0;0;0;0;0;0;1;42;3;0;21;1;20;0;0;0;7;1;20;7;6;0;10;0;0;1;
org.hibernate.search.cfg.spi.SearchConfigurationBase;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;5;0;0;0;0;0;0;0;0;0;11;0;0;0;
org.hibernate.search.query.dsl.impl.PhraseQueryContext;0;0;0;0;0;0;0;0;0;0;0;4;2;0;4;0;4;0;0;0;1;1;0;0;0;0;0;0;0;0;
org.hibernate.search.indexes.serialization.spi.SerializableTokenStream;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;1;1;1;0;10;0;0;0;
org.hibernate.search.query.dsl.impl.ConnectedWildcardContext;7;0;0;0;0;0;0;0;0;0;0;10;3;0;5;0;5;0;0;0;1;1;3;1;0;0;3;0;0;0;
org.hibernate.search.backend.impl.jgroups.MessageSerializationHelper;1;0;2;0;0;0;0;0;0;0;2;13;1;0;6;1;5;5;0;0;1;2;3;3;0;3;5;2;0;1;
org.hibernate.search.impl.AnnotationFactory;4;1;0;0;0;0;0;0;0;2;2;5;0;0;3;2;1;2;0;0;0;0;4;4;1;0;7;2;0;1;
org.hibernate.search.jmx.impl.JMXRegistrar;1;3;4;0;0;0;0;0;0;3;7;20;1;0;6;2;4;5;0;0;6;0;1;1;0;0;9;4;1;2;
org.hibernate.search.impl.SimpleIndexingProgressMonitor;0;0;2;0;0;0;0;0;0;0;2;12;5;0;9;0;7;0;0;0;0;8;0;0;0;0;5;0;0;1;
org.hibernate.search.bridge.builtin.NumericFieldBridge;3;0;1;0;0;0;0;0;0;0;1;3;0;0;2;0;2;0;0;0;1;0;4;3;0;0;3;0;0;1;
org.hibernate.search.backend.impl.lucene.IndexWriterHolder;16;8;10;0;0;0;0;0;0;8;18;65;9;0;11;2;8;0;0;0;0;1;6;1;0;0;25;4;3;3;
org.hibernate.search.backend.impl.PostTransactionWorkQueueSynchronization;17;1;7;0;0;0;0;0;0;0;7;25;6;0;6;0;6;0;0;0;0;1;4;0;0;0;9;0;2;2;
org.hibernate.search.store.ShardIdentifierProviderTemplate;3;0;1;0;0;0;0;0;0;0;1;7;1;0;6;1;3;0;0;0;2;0;5;3;0;1;24;0;0;1;
org.hibernate.search.engine.impl.DynamicShardingEntityIndexBinding;19;0;0;0;0;0;0;0;0;0;0;22;10;0;14;0;14;0;0;0;1;0;10;4;3;0;12;0;0;0;
org.hibernate.search.spatial.impl.SpatialQueryBuilderFromCoordinates;2;0;2;0;0;0;0;0;0;0;2;16;0;0;7;0;7;7;0;0;8;7;9;2;0;0;11;0;0;1;
org.hibernate.search.indexes.serialization.impl.PluggableSerializationLuceneWorkSerializer;10;2;20;0;2;0;0;5;1;2;29;76;3;0;6;2;4;0;0;0;0;0;8;3;1;1;23;8;5;8;
org.hibernate.search.bridge.builtin.UrlBridge;1;1;1;0;0;0;0;0;0;1;2;6;0;0;2;0;2;0;0;0;1;0;1;1;0;0;5;1;1;2;
org.hibernate.search.bridge.builtin.BigIntegerBridge;0;0;1;0;0;0;0;0;0;0;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;1;
org.hibernate.search.backend.impl.jms.JmsBackendQueueProcessor;13;1;2;0;0;0;0;0;0;1;3;21;12;0;14;0;11;0;0;0;0;0;12;7;1;0;19;1;0;1;
org.hibernate.search.backend.impl.blackhole.BlackHoleBackendQueueProcessor;12;0;0;0;0;0;0;0;0;0;0;6;2;0;6;0;6;0;0;0;0;0;7;2;1;0;11;0;0;0;
org.hibernate.search.util.configuration.impl.ConfigurationParseHelper;1;3;14;0;0;0;0;0;0;3;17;48;1;0;13;1;12;12;0;0;18;5;5;5;0;0;7;7;3;3;
org.hibernate.search.backend.impl.jgroups.JGroupsBackendQueueTask;16;1;6;0;1;0;0;0;0;1;8;25;7;0;4;0;4;0;0;0;0;2;4;1;1;0;8;1;2;2;
org.hibernate.search.query.fieldcache.impl.IntFieldLoadingStrategy;1;0;0;0;0;0;0;0;0;0;0;3;2;0;3;0;3;0;0;0;1;1;1;1;0;0;3;0;0;0;
org.hibernate.search.bridge.builtin.DoubleNumericFieldBridge;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;
org.hibernate.search.indexes.impl.PropertiesParseHelper;13;0;7;0;0;0;0;0;0;0;7;24;0;0;7;1;6;6;0;0;1;0;9;6;0;0;15;1;3;3;
org.hibernate.search.query.dsl.impl.ConnectedFacetRangeAboveBelowContext;5;0;0;0;0;0;0;0;0;0;0;9;1;0;4;0;4;0;0;0;0;0;4;0;0;0;4;0;0;0;
org.hibernate.search.backend.impl.lucene.LuceneBackendTaskStreamer;19;2;1;0;0;0;0;0;0;0;1;13;4;0;2;0;2;0;0;0;0;0;3;0;0;0;7;0;0;1;
org.hibernate.search.bridge.builtin.EnumBridge;2;0;1;0;0;0;0;0;0;0;1;5;1;0;3;0;3;0;0;0;1;0;2;2;1;0;3;0;0;1;
org.hibernate.search.bridge.builtin.LongNumericFieldBridge;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;
org.hibernate.search.indexes.serialization.impl.LuceneWorkHydrator;13;0;6;1;0;0;0;15;3;0;22;114;8;0;42;10;32;3;0;0;15;52;33;15;4;6;40;4;0;1;
org.hibernate.search.indexes.serialization.javaserialization.impl.JavaSerializationDeserializer;4;0;19;0;4;0;0;0;0;0;23;51;1;0;2;1;1;0;0;0;0;0;4;1;0;1;12;4;3;9;
org.hibernate.search.query.dsl.impl.ConnectedFacetRangeEndContext;5;0;0;0;0;0;0;0;0;0;0;13;1;0;5;0;5;0;0;0;0;0;3;0;0;0;4;0;0;0;
org.hibernate.search.backend.impl.lucene.works.DeleteWorkDelegate;9;1;1;0;0;0;0;0;0;1;2;12;2;0;3;0;1;1;0;0;0;0;5;1;1;0;18;1;0;1;
org.hibernate.search.indexes.serialization.impl.CopyTokenStream;2;1;2;0;1;0;2;0;0;1;6;21;3;0;7;2;5;2;0;0;0;1;3;3;1;0;10;1;1;2;
org.hibernate.search.indexes.serialization.javaserialization.impl.Update;4;0;0;0;0;0;0;0;0;0;0;8;4;0;5;0;5;0;0;0;1;0;3;2;1;0;3;0;0;0;
org.hibernate.search.Environment;0;0;0;0;0;0;0;0;0;0;0;0;31;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.hibernate.search.bridge.builtin.impl.BuiltinIterableBridge;2;0;1;0;0;0;0;0;0;0;1;6;2;0;3;0;3;0;0;0;0;0;2;1;0;0;3;0;0;1;
org.hibernate.search.query.dsl.impl.ConnectedFacetRangeStartContext;5;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.hibernate.search.indexes.interceptor.DefaultEntityInterceptor;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;0;0;4;4;0;0;0;4;0;0;
org.hibernate.search.store.impl.NotShardedStrategy;6;0;1;0;0;0;0;0;0;0;1;7;1;0;5;0;5;0;0;0;2;0;8;8;2;2;7;1;0;1;
org.hibernate.search.bridge.builtin.impl.DefaultStringBridge;1;0;1;0;0;0;0;0;0;0;1;3;1;0;2;1;1;0;0;0;0;0;1;1;0;0;1;0;0;1;
org.hibernate.search.backend.impl.lucene.works.AddWorkDelegate;14;1;4;0;1;0;0;0;0;1;6;17;2;0;3;0;1;1;0;0;0;0;7;2;1;0;12;1;1;2;
org.hibernate.search.engine.impl.DocumentBuilderHelper;10;6;15;2;4;0;0;0;0;2;23;63;2;0;11;3;8;10;0;0;3;1;26;15;4;5;22;5;8;4;
org.hibernate.search.cfg.PropertySpatialMapping;13;0;0;0;0;0;0;0;0;0;0;23;4;0;13;0;13;0;0;0;3;3;9;4;3;0;7;0;0;0;
org.hibernate.search.indexes.impl.IndexManagerHolder;19;2;32;2;3;1;1;0;0;2;41;117;5;0;18;11;7;2;0;0;9;0;35;19;2;3;36;9;8;4;
org.hibernate.search.indexes.serialization.javaserialization.impl.JavaSerializationSerializer;8;0;0;0;0;0;0;0;0;0;0;28;4;0;25;1;24;0;0;0;5;9;14;6;4;2;11;0;0;0;
org.hibernate.search.util.impl.JNDIHelper;2;0;4;0;1;0;0;0;0;0;5;15;1;0;5;3;2;4;0;0;5;0;6;6;1;0;5;0;1;3;
org.hibernate.search.query.dsl.impl.ConnectedFacetRangeAboveContext;5;0;0;0;0;0;0;0;0;0;0;6;1;0;3;0;3;0;0;0;0;0;1;0;0;0;2;0;0;0;
org.hibernate.search.query.dsl.impl.ConnectedDiscreteFacetContext;5;0;0;0;0;0;0;0;0;0;0;8;1;0;5;0;5;0;0;0;0;2;2;0;0;0;4;0;0;0;
org.hibernate.search.cfg.PropertyDescriptor;2;0;0;0;0;0;0;0;0;0;0;26;13;0;27;0;27;0;0;0;1;0;14;14;13;0;5;0;0;0;
org.hibernate.search.store.impl.FSSlaveDirectoryProvider;17;10;31;1;0;0;0;0;0;9;41;130;20;0;18;4;12;0;0;3;1;1;10;8;0;0;22;8;10;4;
org.hibernate.search.spatial.impl.DistanceCollector;4;0;0;1;0;0;0;0;0;0;1;19;9;0;6;0;6;0;0;0;1;4;4;3;0;0;7;0;0;1;
org.hibernate.search.jmx.StatisticsInfo;1;0;0;0;0;0;0;0;0;0;0;17;1;0;17;0;17;0;0;0;1;1;1;0;0;0;3;0;0;0;
org.hibernate.search.bridge.builtin.ClassBridge;1;1;1;0;0;0;0;0;0;1;2;6;0;0;2;0;2;0;0;0;1;0;1;1;0;0;4;1;1;2;
org.hibernate.search.impl.SolrAnalyzerBuilder;6;0;2;2;1;0;0;0;0;0;5;22;1;0;4;3;1;3;0;0;0;0;7;6;1;1;19;0;1;2;
org.hibernate.search.backend.impl.jgroups.NodeSelectorStrategyHolderImplementation;3;0;2;0;2;0;0;0;0;0;4;12;3;0;4;0;4;0;0;0;2;0;3;2;0;0;8;0;0;1;
org.hibernate.search.backend.impl.lucene.works.LuceneWorkVisitor;12;0;1;0;0;0;0;0;0;0;1;15;6;0;7;0;7;0;0;0;0;0;7;0;0;0;11;0;0;1;
org.hibernate.search.cfg.AnalyzerDefMapping;5;0;0;0;0;0;0;0;0;0;0;13;3;0;5;0;4;0;0;0;4;0;5;4;4;0;4;0;0;0;
org.hibernate.search.reader.impl.ReaderProviderHelper;9;3;4;0;1;0;0;0;0;3;8;24;2;0;7;2;5;7;0;0;0;1;9;8;1;2;12;3;2;3;
org.hibernate.search.query.fieldcache.impl.LongFieldLoadingStrategy;1;0;0;0;0;0;0;0;0;0;0;3;2;0;3;0;3;0;0;0;1;1;1;1;0;0;3;0;0;0;
org.hibernate.search.indexes.serialization.javaserialization.impl.SerializableDoubleField;2;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;
org.hibernate.search.query.dsl.impl.TermQueryContext;1;0;0;0;0;0;0;0;0;0;0;6;3;0;6;0;6;0;0;0;0;2;1;0;0;0;0;0;0;0;
org.hibernate.search.backend.impl.lucene.AbstractWorkspaceImpl;16;0;0;0;0;0;0;0;0;0;0;17;7;0;12;0;11;0;0;0;1;2;6;3;1;0;14;0;0;0;
org.hibernate.search.util.StringHelper;0;0;1;0;0;0;0;0;0;0;1;5;0;0;4;1;3;3;0;0;4;0;0;0;0;0;0;1;0;1;
org.hibernate.search.bridge.builtin.impl.BuiltinMapBridge;2;0;1;0;0;0;0;0;0;0;1;6;2;0;3;0;3;0;0;0;0;0;2;1;0;0;3;0;0;1;
org.hibernate.search.jmx.IndexingProgressMonitor;0;0;1;0;0;0;0;0;0;0;1;12;6;0;9;0;9;0;0;0;0;4;0;0;0;0;18;0;0;1;
org.hibernate.search.bridge.util.impl.ContextualExceptionBridgeHelper;8;5;3;0;1;0;0;0;0;5;9;39;9;0;13;0;12;0;0;3;5;0;14;9;1;0;11;7;1;2;
org.hibernate.search.filter.impl.CachingWrapperFilter;3;0;4;0;0;0;0;0;0;0;4;18;5;1;6;0;6;0;0;0;0;1;4;4;0;0;7;0;0;1;
org.hibernate.search.query.engine.impl.HSQueryImpl;33;7;61;1;11;0;0;0;0;11;84;258;25;0;48;21;26;0;1;0;4;7;31;14;2;0;51;21;16;5;
org.hibernate.search.backend.impl.lucene.LuceneBackendQueueTask;20;4;3;2;0;0;0;0;0;4;9;45;5;0;6;4;1;0;0;0;0;0;9;4;1;0;11;0;1;2;
org.hibernate.search.bridge.builtin.impl.NullEncodingTwoWayFieldBridge;4;0;2;0;0;0;0;0;0;0;2;10;2;0;5;0;5;0;0;0;3;0;6;4;0;0;4;0;0;1;
org.hibernate.search.indexes.serialization.avro.impl.AvroSerializationProvider;0;0;0;0;1;0;1;0;0;0;2;46;8;0;10;1;8;3;0;0;6;0;0;0;0;0;9;0;0;1;
org.hibernate.search.query.dsl.impl.ConnectedSpatialContext;6;0;0;0;0;0;0;0;0;0;0;15;4;0;6;0;6;0;0;0;1;1;3;1;0;0;3;0;0;0;
org.hibernate.search.bridge.BridgeException;1;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;2;0;2;2;0;0;1;0;0;0;
org.hibernate.search.bridge.builtin.CalendarBridge;3;1;2;0;0;0;0;0;0;1;3;11;9;0;5;0;5;0;0;0;1;0;3;2;1;0;11;1;0;1;
org.hibernate.search.backend.impl.lucene.NRTWorkspaceImpl;20;4;12;0;0;0;0;0;0;2;14;56;11;0;18;4;14;0;0;1;0;3;13;3;0;0;21;1;3;2;
org.hibernate.search.backend.impl.jms.JndiJMSBackendQueueProcessor;2;3;1;0;0;0;0;0;0;3;4;12;2;0;3;0;0;0;0;0;0;0;5;5;0;0;10;3;0;1;
org.hibernate.search.engine.spi.AbstractDocumentBuilder;22;1;25;0;6;0;1;0;0;1;33;95;8;0;26;3;21;0;0;0;2;2;24;13;4;1;25;2;5;5;
org.hibernate.search.bridge.builtin.DateResolutionUtil;1;0;0;0;0;0;0;8;1;0;8;25;0;0;2;1;1;1;0;0;0;0;1;0;0;0;3;1;0;1;
org.hibernate.search.util.impl.CollectionHelper;2;0;1;0;0;0;0;0;0;0;1;8;0;0;7;1;6;6;0;0;0;0;2;1;1;0;10;0;0;1;
org.hibernate.search.bridge.builtin.FloatNumericFieldBridge;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;
org.hibernate.search.util.impl.DelegateNamedAnalyzer;3;0;0;0;0;0;0;0;0;0;0;10;2;0;8;0;8;0;0;0;4;0;4;4;0;0;5;0;0;0;
org.hibernate.search.query.dsl.impl.ConnectedRangeContext;5;0;0;0;0;0;0;0;0;0;0;9;2;0;5;0;5;0;0;0;1;1;2;1;0;0;3;0;0;0;
org.hibernate.search.engine.impl.DefaultBoostStrategy;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;
org.hibernate.search.query.engine.impl.DocumentExtractorImpl;30;0;34;1;3;0;0;0;0;0;38;104;16;0;12;6;6;0;0;0;0;11;14;10;3;2;20;0;6;11;
org.hibernate.search.backend.impl.jgroups.DispatcherMessageSender;2;0;4;0;1;0;0;0;0;0;5;15;3;0;5;0;4;0;0;0;0;2;2;2;0;0;10;3;1;4;
org.hibernate.search.backend.impl.batch.DefaultBatchBackend;9;0;2;0;4;0;0;0;0;0;6;17;2;0;7;2;5;0;0;0;0;1;8;3;3;0;16;0;1;3;
org.hibernate.search.engine.impl.AnnotationProcessingHelper;16;1;14;0;0;0;0;6;1;2;22;54;0;0;9;2;7;8;0;0;0;0;12;5;0;0;21;4;4;3;
org.hibernate.search.indexes.serialization.javaserialization.impl.Delete;1;0;0;0;0;0;0;0;0;0;0;4;2;0;3;0;3;0;0;0;1;0;1;1;0;0;1;0;0;0;
org.hibernate.search.query.dsl.impl.ConnectedAllContext;2;0;1;0;2;0;0;0;0;0;3;18;2;0;6;0;6;0;0;0;0;1;2;2;0;0;8;0;1;2;
org.hibernate.search.spatial.SpatialFieldBridgeByQuadTree;4;0;8;1;0;0;0;0;0;0;9;23;6;0;5;0;5;0;0;0;3;4;4;3;0;0;6;0;1;4;
org.hibernate.search.backend.impl.lucene.works.UpdateExtWorkDelegate;15;1;3;0;0;0;0;0;0;1;4;21;6;0;3;1;1;0;0;0;0;0;6;1;0;0;14;2;0;1;
org.hibernate.search.backend.OptimizeLuceneWork;2;0;1;0;0;0;0;0;0;0;1;6;1;0;4;1;3;0;0;0;0;0;2;1;2;0;2;0;0;1;
org.hibernate.search.spatial.impl.Rectangle;2;0;3;0;0;0;0;0;0;0;3;16;2;0;4;0;4;1;0;0;0;1;3;0;0;0;1;0;0;1;
org.hibernate.search.impl.MutableSearchFactoryState;37;0;0;0;1;0;0;0;0;0;1;70;22;0;48;0;48;0;0;0;1;4;20;5;4;0;22;0;0;1;
org.hibernate.search.util.impl.FileHelper;4;4;26;0;5;0;2;0;0;2;35;83;3;0;9;1;8;9;0;0;2;4;12;12;0;0;17;6;6;3;
org.hibernate.search.bridge.builtin.impl.BuiltinNumericIterableBridge;4;0;2;0;0;0;0;0;0;0;2;7;0;0;4;1;3;0;1;0;2;0;6;3;0;0;3;0;0;1;
org.hibernate.search.cfg.IndexedMapping;13;0;0;0;0;0;0;0;0;0;0;31;3;0;16;0;16;0;0;0;4;1;13;9;8;0;9;0;0;0;
org.hibernate.search.store.optimization.impl.IncrementalOptimizerStrategy;4;1;2;0;0;0;0;0;0;0;2;19;7;2;6;1;5;0;0;0;0;1;4;2;0;0;8;0;0;1;
org.hibernate.search.engine.impl.StandardServiceManager;6;3;14;0;1;0;2;0;0;2;19;63;11;0;12;3;4;0;0;1;0;0;7;3;4;0;22;4;4;3;
org.hibernate.search.query.dsl.impl.ConnectedQueryBuilder;4;0;0;0;0;0;0;0;0;0;0;8;1;0;8;0;8;0;0;0;0;0;1;0;0;0;8;0;0;0;
org.hibernate.search.cfg.ContainedInMapping;11;0;0;0;0;0;0;0;0;0;0;10;3;0;7;0;7;0;0;0;2;0;7;4;3;0;5;0;0;0;
org.hibernate.search.engine.metadata.impl.ContainedInMetadata;2;0;0;0;0;0;0;0;0;0;0;9;2;0;4;0;4;0;0;0;0;0;2;2;0;0;2;0;0;0;
org.hibernate.search.batchindexing.impl.Executors;2;1;0;0;0;0;0;0;0;1;1;9;6;0;7;1;5;2;0;2;3;3;3;3;0;0;13;0;0;1;
org.hibernate.search.query.dsl.impl.Helper;9;1;5;0;1;0;1;0;0;1;8;21;0;0;4;1;0;3;0;0;5;0;4;2;0;0;13;4;2;2;
org.hibernate.search.cfg.EntitySpatialMapping;11;0;0;0;0;0;0;0;0;0;0;23;3;0;14;0;14;0;0;0;4;3;10;5;4;0;7;0;0;0;
org.hibernate.search.impl.SimpleInitializer;6;0;0;0;0;0;0;0;0;0;0;6;1;0;7;1;6;0;0;0;0;0;6;4;3;1;4;0;0;0;
org.hibernate.search.indexes.serialization.javaserialization.impl.SerializableReaderField;2;0;0;0;0;0;0;0;0;0;0;5;2;0;3;0;3;0;0;0;0;0;1;0;0;0;2;0;0;0;
org.hibernate.search.backend.impl.lucene.SingleTaskRunnable;19;0;0;0;0;0;0;0;0;0;0;6;4;0;3;0;2;1;0;0;0;0;8;2;0;0;3;0;0;0;
org.hibernate.search.stat.impl.StatisticsImpl;1;7;3;2;2;0;0;0;0;2;9;65;11;0;20;1;19;0;0;0;3;4;1;0;0;0;44;2;0;1;
