ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.springframework.security.authentication.rcp.RemoteAuthenticationException;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;
org.springframework.security.authentication.BadCredentialsException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.springframework.security.authentication.event.AuthenticationFailureProviderNotFoundEvent;3;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;
org.springframework.security.authentication.DisabledException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;
org.springframework.security.access.vote.AbstractAclVoter;2;0;1;1;0;0;0;0;0;0;2;11;1;0;4;0;3;0;0;0;0;0;3;3;2;0;4;1;1;2;
org.springframework.security.core.authority.AuthorityUtils;1;0;0;0;2;0;0;0;0;0;2;7;1;0;3;0;3;3;0;0;2;0;1;1;1;0;14;0;0;1;
org.springframework.security.authentication.encoding.LdapShaPasswordEncoder;2;1;8;0;0;0;0;0;0;1;9;32;6;0;7;3;4;0;0;0;5;1;4;4;0;2;5;3;1;2;
org.springframework.security.authentication.AccountStatusUserDetailsChecker;1;0;4;0;0;0;0;0;0;0;4;8;1;0;1;0;1;0;0;0;0;0;1;0;0;0;4;4;0;1;
org.springframework.security.access.expression.method.AbstractExpressionBasedMethodConfigAttribute;1;0;0;0;0;0;0;0;0;0;0;9;2;0;5;0;1;0;0;0;2;0;2;2;0;0;5;0;0;0;
org.springframework.security.authentication.event.InteractiveAuthenticationSuccessEvent;2;0;0;0;0;0;0;0;0;0;0;4;1;0;2;0;2;0;0;0;0;0;2;1;1;0;2;0;0;0;
org.springframework.security.access.hierarchicalroles.NullRoleHierarchy;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;1;0;2;0;0;0;
org.springframework.security.core.context.GlobalSecurityContextHolderStrategy;1;0;1;0;0;0;0;0;0;0;1;7;1;0;4;0;4;0;0;0;0;0;1;0;0;0;1;0;0;1;
org.springframework.security.access.prepost.PreInvocationAuthorizationAdviceVoter;6;0;2;0;1;0;0;0;0;0;3;10;2;0;5;1;4;0;0;0;0;0;7;4;3;0;28;0;1;2;
org.springframework.security.authentication.encoding.MessageDigestPasswordEncoder;1;1;1;1;0;0;0;0;0;1;3;17;2;0;7;0;6;0;0;0;5;2;2;2;0;0;7;1;0;1;
org.springframework.security.core.userdetails.jdbc.JdbcDaoImpl;3;0;5;0;0;0;0;0;0;0;5;38;11;0;24;0;13;0;3;0;10;6;6;5;2;0;19;2;0;1;
org.springframework.security.task.DelegatingSecurityContextAsyncTaskExecutor;4;0;0;0;0;0;0;0;0;0;0;9;0;0;6;1;5;0;0;0;0;1;6;5;1;0;6;0;0;0;
org.springframework.security.core.token.Sha512DigestUtils;1;1;0;0;0;0;0;0;0;1;1;7;0;0;5;1;4;5;0;0;2;0;2;2;0;2;3;1;0;1;
org.springframework.security.access.expression.ExpressionUtils;2;1;0;0;0;0;0;0;0;1;1;3;0;0;1;0;1;1;0;0;0;0;2;2;0;0;3;1;0;1;
org.springframework.security.core.authority.mapping.MapBasedAttributes2GrantedAuthoritiesMapper;6;0;7;0;4;0;1;0;0;0;12;37;3;0;13;6;7;0;0;0;2;0;11;11;8;1;11;1;3;4;
org.springframework.security.access.AuthorizationServiceException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;3;0;0;0;
org.springframework.security.access.vote.UnanimousBased;4;0;2;0;2;0;0;3;1;0;7;19;0;0;2;0;2;0;0;0;0;0;4;3;2;0;7;1;1;3;
org.springframework.security.authentication.encoding.ShaPasswordEncoder;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;
org.springframework.security.core.session.SessionInformation;2;0;0;0;0;0;0;0;0;0;0;12;5;0;7;0;7;0;0;0;1;0;2;2;0;0;4;0;0;0;
org.springframework.security.core.SpringSecurityMessageSource;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;1;0;0;0;0;0;0;0;0;2;0;0;0;
org.springframework.security.access.annotation.Jsr250Voter;5;0;4;0;2;0;0;0;0;0;6;13;0;0;3;0;3;0;0;0;0;0;5;3;2;0;5;0;1;4;
org.springframework.security.access.AccessDeniedException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;5;0;0;0;
org.springframework.security.concurrent.DelegatingSecurityContextExecutorService;8;0;1;0;1;0;0;0;0;0;2;27;0;0;16;2;14;0;0;0;0;3;15;13;2;0;12;0;0;1;
org.springframework.security.access.expression.SecurityExpressionRoot;5;0;7;0;1;0;0;0;0;0;8;38;13;0;22;3;19;1;0;0;10;0;8;4;0;0;15;1;2;2;
org.springframework.security.task.DelegatingSecurityContextTaskExecutor;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;3;2;0;0;5;0;0;0;
org.springframework.security.authentication.encoding.Md4PasswordEncoder;1;0;1;0;0;0;0;0;0;0;1;6;0;0;3;0;3;0;0;0;3;0;2;2;0;0;4;0;0;1;
org.springframework.security.provisioning.MutableUser;1;0;0;0;0;0;0;0;0;0;0;10;3;0;9;0;9;0;0;0;1;0;1;0;0;0;4;0;0;0;
org.springframework.security.core.token.SecureRandomFactoryBean;1;0;1;0;0;0;0;0;0;0;1;9;2;0;5;0;5;0;0;0;1;0;1;1;0;0;6;0;0;1;
org.springframework.security.concurrent.DelegatingSecurityContextScheduledExecutorService;5;0;0;0;0;0;0;0;0;0;0;11;0;0;7;1;6;0;0;0;0;6;11;10;1;0;7;0;0;0;
org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler;8;0;11;1;2;0;0;0;0;0;14;47;5;0;9;0;8;0;0;0;1;0;12;8;0;0;20;1;2;3;
org.springframework.security.access.expression.AbstractSecurityExpressionHandler;6;0;0;0;0;0;0;0;0;0;0;12;4;0;10;0;6;0;0;0;0;0;10;2;0;0;12;0;0;0;
org.springframework.security.authentication.LockedException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;0;0;0;0;
org.springframework.security.access.prepost.PostInvocationAdviceProvider;6;0;2;0;1;0;0;0;0;0;3;10;2;0;5;1;4;0;0;0;0;0;8;5;3;0;30;0;1;2;
org.springframework.security.provisioning.InMemoryUserDetailsManager;4;0;4;0;1;0;1;0;0;0;6;25;3;0;9;0;9;0;0;0;5;0;5;2;1;0;20;3;0;1;
org.springframework.security.core.parameters.AnnotationParameterNameDiscoverer;6;0;4;1;2;0;0;0;0;0;7;24;3;0;10;2;8;0;2;0;1;2;10;8;5;1;14;0;3;2;
org.springframework.security.access.hierarchicalroles.CycleInRoleHierarchyException;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.springframework.security.authentication.AccountStatusException;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.springframework.security.access.event.AuthenticationCredentialsNotFoundEvent;4;0;1;0;0;0;0;0;0;0;1;7;2;0;3;0;3;0;0;0;0;0;3;2;1;0;3;1;0;1;
org.springframework.security.authentication.AbstractAuthenticationToken;2;0;20;0;3;0;0;0;0;0;23;66;3;0;12;1;11;0;0;0;0;1;4;4;1;0;9;1;2;3;
org.springframework.security.authentication.dao.DaoAuthenticationProvider;7;1;7;0;0;0;0;0;0;2;9;40;5;0;14;2;6;0;1;0;4;0;10;4;0;0;12;6;1;2;
org.springframework.security.access.vote.RoleVoter;5;0;3;0;2;0;0;0;0;0;5;14;1;0;6;0;5;0;0;0;1;0;6;3;2;0;5;0;1;4;
org.springframework.security.core.session.SessionCreationEvent;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;
org.springframework.security.authentication.event.AuthenticationSuccessEvent;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;
org.springframework.security.access.prepost.PrePostAnnotationSecurityMetadataSource;4;0;8;0;0;0;0;0;0;0;8;27;1;0;4;1;3;0;0;0;0;0;6;5;3;0;7;0;1;2;
org.springframework.security.core.session.SessionDestroyedEvent;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;3;0;0;0;0;0;1;1;0;0;3;0;0;0;
