classId;Java imports
org.hibernate.engine.jdbc.NonContextualLobCreator;java.io.InputStream;java.sql.Clob;java.sql.Blob;java.io.Reader;java.sql.NClob
org.hibernate.WrongClassException;java.io.Serializable
org.hibernate.sql.Delete;java.util.LinkedHashMap;java.util.Map;java.util.Iterator
org.hibernate.metamodel.source.hbm.ColumnSourceImpl
org.hibernate.engine.spi.EntityUniqueKey;java.io.ObjectInputStream;java.io.ObjectOutputStream;java.io.Serializable;java.io.IOException
org.hibernate.dialect.InterbaseDialect;java.sql.Types
org.hibernate.metamodel.source.annotations.xml.filter.NameAnnotationFilter;java.util.List
org.hibernate.metamodel.binding.HibernateTypeDescriptor;java.util.Map;java.util.HashMap
org.hibernate.event.internal.DefaultPreLoadEventListener
org.hibernate.bytecode.internal.javassist.BulkAccessorFactory;java.security.ProtectionDomain;java.lang.reflect.Method;java.lang.reflect.Modifier
org.hibernate.metamodel.source.annotations.ReflectionHelper;java.lang.reflect.Member;java.lang.reflect.Method;java.lang.reflect.Field;java.lang.reflect.Modifier;java.beans.Introspector
org.hibernate.PersistentObjectException
org.hibernate.internal.StaticFilterAliasGenerator
org.hibernate.action.internal.CollectionRecreateAction;java.io.Serializable
org.hibernate.metamodel.source.annotations.xml.mocker.PersistenceMetadataMocker;java.util.Map;java.util.HashMap
org.hibernate.hql.internal.classic.ClauseParser;java.util.ArrayList;java.util.Iterator;java.util.List
org.hibernate.metamodel.source.hbm.TimestampAttributeSourceImpl;java.util.Map;java.util.List
org.hibernate.hql.internal.ast.InvalidPathException
org.hibernate.type.descriptor.sql.TimeTypeDescriptor;java.sql.ResultSet;java.sql.SQLException;java.sql.Time;java.sql.Types;org.hibernate.type.descriptor.java.JavaTypeDescriptor;java.sql.PreparedStatement;java.io.Serializable
org.hibernate.dialect.DerbyTenSixDialect
org.hibernate.cfg.beanvalidation.DuplicationStrategyImpl
org.hibernate.exception.internal.SQLStateConversionDelegate;java.util.HashSet;java.sql.SQLException;java.util.Collections;java.util.Set;java.util.Arrays
org.hibernate.engine.internal.Nullability;java.util.Iterator
org.hibernate.hql.internal.CollectionProperties;java.util.Map;java.sql.SQLException;java.util.HashMap
org.hibernate.cfg.annotations.SetBinder
org.hibernate.hql.internal.ast.tree.UpdateStatement
org.hibernate.jmx.SessionFactoryStub;java.sql.Connection;java.io.InvalidObjectException;java.util.Map;java.util.Set;java.io.Serializable;java.io.ObjectStreamException
org.hibernate.cfg.PropertyInferredData
org.hibernate.engine.spi.TypedValue;java.io.Serializable
org.hibernate.internal.util.collections.IdentitySet;java.util.IdentityHashMap;java.util.Iterator;java.util.Set;java.util.Collection
org.hibernate.hql.spi.TableBasedUpdateHandlerImpl;java.util.ArrayList;java.util.List;java.sql.SQLException;java.sql.PreparedStatement
org.hibernate.type.CalendarType;java.util.GregorianCalendar;java.util.Calendar;java.util.Comparator;org.hibernate.type.descriptor.java.CalendarTypeDescriptor
org.hibernate.loader.criteria.EntityCriteriaInfoProvider;java.io.Serializable
org.hibernate.engine.spi.RowSelection
org.hibernate.event.internal.OnLockVisitor;java.io.Serializable
org.hibernate.cfg.CollectionPropertyHolder
org.hibernate.internal.jaxb.Origin;java.io.Serializable
org.hibernate.tool.hbm2ddl.ImportScriptException
org.hibernate.metamodel.source.annotations.entity.EntityBindingContext
org.hibernate.engine.internal.ForeignKeys;java.io.Serializable
org.hibernate.type.TextType;org.hibernate.type.descriptor.java.StringTypeDescriptor
org.hibernate.metamodel.binding.BagBinding;java.util.Set
org.hibernate.hql.internal.classic.SelectParser;java.util.LinkedList;java.util.List;java.util.HashSet;java.util.Set
org.hibernate.hql.internal.ast.tree.HqlSqlWalkerNode
org.hibernate.hql.internal.ast.util.PathHelper
org.hibernate.metamodel.source.annotations.attribute.SingularAttributeSourceImpl;java.util.ArrayList;java.util.List;java.util.Collections
org.hibernate.type.descriptor.java.ArrayMutabilityPlan;java.lang.reflect.Array
org.hibernate.stat.internal.SessionStatisticsImpl;java.util.Collections;java.util.Set
org.hibernate.dialect.MimerSQLDialect;java.sql.Types
org.hibernate.action.internal.CollectionUpdateAction;java.io.Serializable
org.hibernate.event.service.internal.EventListenerGroupImpl;java.util.ArrayList;java.util.List;java.util.Collections;java.util.Set;java.util.ListIterator;java.util.LinkedHashSet
org.hibernate.tool.hbm2ddl.SchemaValidator;java.util.Properties;java.sql.Connection;java.sql.SQLException;java.io.FileInputStream
org.hibernate.dialect.function.PositionSubstringFunction;java.util.List
org.hibernate.action.internal.EntityDeleteAction;java.io.Serializable
org.hibernate.service.jdbc.dialect.internal.AbstractDialectResolver;java.sql.Connection;java.sql.SQLException;java.sql.DatabaseMetaData
org.hibernate.dialect.function.SQLFunctionTemplate;java.util.List
org.hibernate.stat.internal.ConcurrentStatisticsImpl;java.util.concurrent.ConcurrentHashMap;java.util.concurrent.atomic.AtomicLong;java.util.concurrent.ConcurrentMap
org.hibernate.sql.MckoiCaseFragment;java.util.Map;java.util.Iterator
org.hibernate.id.SequenceHiLoGenerator;java.util.Properties;java.io.Serializable
org.hibernate.engine.query.spi.ParamLocationRecognizer;java.util.ArrayList;java.util.Map;java.util.List;java.util.HashMap
org.hibernate.transform.BasicTransformerAdapter;java.util.List
org.hibernate.type.PostgresUUIDType;java.sql.ResultSet;java.sql.SQLException;org.hibernate.type.descriptor.java.UUIDTypeDescriptor;org.hibernate.type.descriptor.java.JavaTypeDescriptor;java.sql.Types;java.util.UUID;java.sql.PreparedStatement
org.hibernate.sql.OracleJoinFragment;java.util.HashSet;java.util.Set
org.hibernate.metamodel.source.internal.JaxbHelper;java.io.InputStream;java.net.URL;java.io.IOException
org.hibernate.loader.ColumnEntityAliases;java.util.Map
org.hibernate.cfg.ExtendsQueueEntry;java.util.Set
org.hibernate.cfg.ObjectNameNormalizer
org.hibernate.hql.internal.ast.tree.SearchedCaseNode
org.hibernate.secure.internal.JACCPermissions;java.security.PrivilegedExceptionAction;java.security.ProtectionDomain;java.security.Principal;java.security.Policy;java.security.AccessController;java.util.Set;java.security.PrivilegedActionException;java.security.PrivilegedAction;java.lang.reflect.UndeclaredThrowableException;java.security.CodeSource
org.hibernate.cfg.beanvalidation.GroupsPerOperation;java.util.ArrayList;java.util.Properties;java.util.Map;java.util.List;java.util.HashMap
org.hibernate.service.jta.platform.internal.WeblogicJtaPlatform
org.hibernate.hql.spi.TemporaryTableBulkIdStrategy;java.sql.Connection;java.util.Map;java.sql.SQLWarning;java.sql.PreparedStatement;java.sql.Statement
org.hibernate.SessionException;java.util.TimeZone;java.sql.Connection;java.util.Calendar;java.math.BigInteger;java.sql.ResultSet;java.sql.Clob;java.util.Locale;java.math.BigDecimal;java.util.Date;java.io.Serializable;java.sql.Blob
org.hibernate.type.TypeHelper;java.util.Map;java.io.Serializable
org.hibernate.hql.internal.ast.tree.AssignmentSpecification;java.util.Iterator;java.util.HashSet;java.util.List;java.util.Collections;java.util.Set
org.hibernate.type.OrderedSetType;java.util.LinkedHashSet
org.hibernate.exception.LockAcquisitionException;java.sql.SQLException
org.hibernate.sql.InFragment;java.util.ArrayList;java.util.List
org.hibernate.cfg.annotations.reflection.XMLContext;java.util.ArrayList;java.util.Map;java.util.List;java.io.Serializable;java.util.HashMap
org.hibernate.hql.internal.QuerySplitter;java.util.ArrayList;java.util.HashSet;java.util.Set
org.hibernate.internal.util.StringHelper;java.util.ArrayList;java.util.BitSet;java.util.Iterator;java.util.Locale;java.util.StringTokenizer;java.util.Arrays;java.io.Serializable
org.hibernate.service.jdbc.dialect.internal.StandardDialectResolver;java.sql.SQLException;java.sql.DatabaseMetaData
org.hibernate.mapping.MetaAttribute;java.util.ArrayList;java.util.Collections;java.io.Serializable
org.hibernate.metamodel.binding.AbstractCollectionElement
org.hibernate.loader.entity.DynamicBatchingEntityLoaderBuilder;java.util.ArrayList;java.sql.ResultSet;java.util.List;java.sql.SQLException;java.io.Serializable;java.sql.Statement
org.hibernate.cfg.PropertyHolderBuilder;java.util.Map
org.hibernate.tool.hbm2ddl.ImportSqlCommandExtractorInitiator;java.util.Map;java.io.Reader
org.hibernate.cfg.OneToOneSecondPass;java.util.Map;java.util.Iterator
org.hibernate.type.BigDecimalType;org.hibernate.type.descriptor.java.BigDecimalTypeDescriptor;java.math.BigDecimal;java.sql.Types
org.hibernate.sql.Alias
org.hibernate.engine.transaction.internal.TransactionFactoryInitiator;java.util.Map
org.hibernate.id.IdentifierGeneratorHelper;java.sql.ResultSet;java.math.BigInteger;java.util.Map;java.sql.SQLException;java.math.BigDecimal;java.sql.PreparedStatement;java.io.Serializable
org.hibernate.mapping.Join;java.util.ArrayList;java.util.Iterator;java.io.Serializable
org.hibernate.dialect.FrontBaseDialect;java.sql.Types
org.hibernate.metamodel.relational.Size;java.io.Serializable
org.hibernate.cfg.ResultSetMappingBinder;java.util.ArrayList;java.util.Map;java.util.Iterator;java.util.List;java.util.HashSet;java.util.Collections;java.util.Set;java.util.HashMap
org.hibernate.id.IncrementGenerator;java.util.Properties;java.sql.ResultSet;java.sql.SQLException;java.sql.PreparedStatement;java.io.Serializable
org.hibernate.engine.transaction.internal.jta.CMTTransactionFactory
org.hibernate.tuple.component.AbstractComponentTuplizer;java.util.Iterator;java.lang.reflect.Method
org.hibernate.mapping.TypeDef;java.util.Properties;java.io.Serializable
org.hibernate.engine.internal.NaturalIdXrefDelegate;java.util.concurrent.ConcurrentHashMap;java.util.ArrayList;java.util.Map;java.util.List;java.util.Arrays;java.io.Serializable;java.util.Collection
org.hibernate.internal.util.collections.CollectionHelper;java.util.concurrent.ConcurrentHashMap;java.util.ArrayList;java.util.Map;java.util.List;java.util.Collections;java.util.Set;java.util.HashMap;java.util.Collection
org.hibernate.type.descriptor.java.JdbcTimeTypeDescriptor;java.text.SimpleDateFormat;java.util.GregorianCalendar;java.util.Calendar;java.text.ParseException;java.sql.Time;java.util.Date
org.hibernate.dialect.MySQLInnoDBDialect
org.hibernate.service.jndi.JndiNameException
org.hibernate.metamodel.domain.Entity
org.hibernate.criterion.SizeExpression
org.hibernate.metamodel.MetadataSources;java.io.InputStream;java.util.ArrayList;java.util.Enumeration;java.util.Map;java.util.List;java.io.IOException;java.util.Iterator;java.net.URL;java.io.File;java.util.zip.ZipEntry;java.util.jar.JarFile;java.io.Serializable;java.io.FileNotFoundException;java.io.FileInputStream;java.util.LinkedHashSet
org.hibernate.service.internal.ConcurrentServiceBinding;java.util.ArrayList;java.util.List;java.util.Collections
org.hibernate.type.LocaleType;java.util.Locale;org.hibernate.type.descriptor.java.LocaleTypeDescriptor
org.hibernate.sql.ANSICaseFragment;java.util.Map;java.util.Iterator
org.hibernate.service.StandardServiceInitiators;java.util.ArrayList;java.util.List;java.util.Collections
org.hibernate.cfg.CollectionSecondPass;java.util.Map;java.util.Iterator;java.util.Collections
org.hibernate.type.AdaptedImmutableType;org.hibernate.type.descriptor.java.MutabilityPlan;org.hibernate.type.descriptor.java.ImmutableMutabilityPlan
org.hibernate.metamodel.source.internal.IdentifierGeneratorResolver;java.util.Properties;java.io.Serializable
org.hibernate.cfg.PkDrivenByDefaultMapsIdSecondPass;java.util.Map
org.hibernate.engine.transaction.synchronization.internal.SynchronizationCallbackCoordinatorTrackingImpl
org.hibernate.event.spi.PostInsertEvent;java.io.Serializable
org.hibernate.service.internal.SessionFactoryServiceRegistryFactoryInitiator;java.util.Map
org.hibernate.dialect.PostgresPlusDialect;java.sql.ResultSet;java.sql.SQLException;java.sql.Types;java.sql.CallableStatement
org.hibernate.metamodel.source.annotations.entity.SubclassEntitySourceImpl
org.hibernate.hql.internal.ast.tree.MapValueNode
org.hibernate.transform.AliasedTupleSubsetResultTransformer
org.hibernate.cfg.annotations.reflection.JPAOverriddenAnnotationReader;java.util.ArrayList;java.util.Map;java.util.List;java.lang.reflect.Method;java.lang.reflect.Field;java.beans.Introspector;java.util.HashMap;java.lang.annotation.Annotation;java.util.Iterator;java.util.HashSet;java.lang.reflect.AnnotatedElement;java.util.Set;java.lang.reflect.AccessibleObject
org.hibernate.sql.ANSIJoinFragment
org.hibernate.persister.internal.PersisterClassResolverInitiator;java.util.Map
org.hibernate.persister.collection.OneToManyPersister;java.util.Iterator;java.sql.SQLException;java.sql.PreparedStatement;java.io.Serializable
org.hibernate.dialect.function.ConditionalParenthesisFunction;java.util.List
org.hibernate.hql.internal.ast.tree.IsNullLogicOperatorNode
org.hibernate.hql.internal.HolderInstantiator;java.lang.reflect.Constructor
org.hibernate.metamodel.source.hbm.HbmMetadataSourceProcessorImpl;java.util.ArrayList;java.util.List
org.hibernate.internal.util.collections.IdentityMap;java.util.LinkedHashMap;java.util.Map;java.util.Iterator;java.util.HashSet;java.util.Set;java.io.Serializable;java.util.Collection
org.hibernate.mapping.IndexedCollection;java.util.Iterator
org.hibernate.property.BasicPropertyAccessor;java.lang.reflect.Member;java.util.Map;java.lang.reflect.InvocationTargetException;java.lang.reflect.Method;java.beans.Introspector
org.hibernate.stat.internal.StatisticsInitiator
org.hibernate.event.internal.EvictVisitor
org.hibernate.bytecode.buildtime.spi.ExecutionException
org.hibernate.internal.FilterHelper;java.util.Map;java.util.Iterator;java.util.List
org.hibernate.tool.instrument.javassist.InstrumentTask
org.hibernate.id.insert.AbstractSelectingDelegate;java.sql.ResultSet;java.sql.SQLException;java.sql.PreparedStatement;java.io.Serializable
org.hibernate.hql.internal.ast.util.ASTPrinter;java.util.ArrayList;java.util.Map;java.io.PrintWriter;java.io.PrintStream;java.io.ByteArrayOutputStream
org.hibernate.metamodel.source.annotations.UnknownInheritanceTypeException
org.hibernate.service.jmx.internal.JmxServiceInitiator;java.util.Map
org.hibernate.metamodel.source.annotations.EntityHierarchyBuilder;java.util.ArrayList;java.util.Map;java.util.List;java.util.HashSet;java.util.Set;java.util.HashMap
org.hibernate.cfg.annotations.MapKeyColumnDelegator;java.lang.annotation.Annotation
org.hibernate.type.descriptor.java.BlobTypeDescriptor;java.io.InputStream;java.util.Comparator;java.sql.SQLException;java.sql.Blob;java.io.Serializable;java.io.IOException
org.hibernate.OptimisticLockException
org.hibernate.type.descriptor.sql.TinyIntTypeDescriptor;java.sql.ResultSet;java.sql.SQLException;org.hibernate.type.descriptor.java.JavaTypeDescriptor;java.sql.Types;java.sql.PreparedStatement
org.hibernate.engine.jdbc.NClobProxy;java.io.InputStream;java.sql.Connection;java.sql.Clob;java.sql.SQLException;java.sql.Blob;java.io.Reader;java.sql.NClob;java.lang.reflect.Proxy
org.hibernate.criterion.Projections
org.hibernate.collection.internal.PersistentArrayHolder;java.util.ArrayList;java.sql.ResultSet;java.util.Iterator;java.sql.SQLException;java.lang.reflect.Array;java.io.Serializable;java.util.Collection
org.hibernate.AssertionFailure
org.hibernate.cfg.beanvalidation.HibernateTraversableResolver;java.util.concurrent.ConcurrentHashMap;java.util.HashSet;java.util.Set;java.lang.annotation.ElementType
org.hibernate.metamodel.relational.AbstractAuxiliaryDatabaseObject;java.util.concurrent.atomic.AtomicInteger;java.util.HashSet;java.util.Set;java.util.UUID
org.hibernate.hql.internal.ast.tree.AggregateNode
org.hibernate.event.internal.OnReplicateVisitor;java.io.Serializable
org.hibernate.loader.AbstractEntityJoinWalker;java.util.ArrayList;java.util.Iterator;java.util.List;java.util.Arrays
org.hibernate.dialect.SQLServer2012Dialect
org.hibernate.QueryException;java.util.Calendar;java.math.BigInteger;java.util.Map;java.util.Iterator;java.util.List;java.util.Locale;java.math.BigDecimal;java.util.Date;java.io.Serializable;java.util.Collection
org.hibernate.metamodel.binding.ManyToManyCollectionElement;java.util.HashMap
org.hibernate.action.internal.UnresolvedEntityInsertActions;java.util.IdentityHashMap;java.io.ObjectInputStream;java.util.TreeSet;java.util.Map;java.io.ObjectOutputStream;java.util.Collections;java.util.Set;java.io.Serializable;java.io.IOException
org.hibernate.type.TimeZoneType;java.util.TimeZone;org.hibernate.type.descriptor.java.TimeZoneTypeDescriptor
org.hibernate.internal.QueryImpl;java.util.Map;java.util.Iterator;java.util.List
org.hibernate.metamodel.source.hbm.BasicPluralAttributeElementSourceImpl;java.util.Map;java.util.List
org.hibernate.engine.jdbc.ResultSetWrapperProxy;java.sql.ResultSet;java.lang.reflect.InvocationTargetException;java.sql.SQLException;java.lang.reflect.Method;java.lang.reflect.InvocationHandler;java.lang.reflect.Proxy
org.hibernate.engine.internal.EntityEntryContext;java.util.IdentityHashMap;java.io.ObjectInputStream;java.util.Map;java.io.ObjectOutputStream;java.io.IOException
org.hibernate.mapping.PropertyGeneration;java.io.Serializable
org.hibernate.event.spi.PostUpdateEvent;java.io.Serializable
org.hibernate.engine.jdbc.AbstractLobCreator;java.sql.Clob;java.sql.Blob;java.sql.NClob
org.hibernate.engine.spi.EntityKey;java.io.ObjectInputStream;java.io.ObjectOutputStream;java.io.Serializable;java.io.IOException
org.hibernate.loader.entity.BatchingEntityLoaderBuilder
org.hibernate.metamodel.source.annotations.xml.mocker.ListenerMocker;java.util.ArrayList;java.util.List
org.hibernate.loader.JoinWalker;java.util.ArrayList;java.util.Iterator;java.util.List;java.util.HashSet;java.util.Set;java.util.Arrays
org.hibernate.internal.ScrollableResultsImpl;java.sql.ResultSet;java.sql.SQLException;java.sql.PreparedStatement
org.hibernate.event.service.internal.EventListenerRegistryImpl;java.util.Map;java.util.Collections;java.lang.reflect.Array;java.util.HashMap
org.hibernate.engine.jdbc.internal.StatementPreparerImpl;java.sql.ResultSet;java.sql.Connection;java.sql.SQLException;java.sql.PreparedStatement;java.sql.Statement
org.hibernate.dialect.lock.OptimisticLockingStrategy;java.io.Serializable
org.hibernate.sql.CacheJoinFragment
org.hibernate.loader.collection.PaddedBatchingCollectionInitializerBuilder;java.io.Serializable
org.hibernate.event.spi.PersistEvent;java.util.Map;java.io.Serializable
org.hibernate.criterion.NaturalIdentifier;java.util.concurrent.ConcurrentHashMap;java.util.Map
org.hibernate.type.StandardBasicTypes;java.util.HashSet;java.util.Set
org.hibernate.sql.Insert;java.util.LinkedHashMap;java.util.Map;java.util.Iterator
org.hibernate.mapping.Subclass;java.util.ArrayList;java.util.Map;java.util.Iterator;java.util.HashSet;java.util.HashMap
org.hibernate.metamodel.source.annotations.xml.mocker.AttributesBuilder;java.util.List
org.hibernate.metamodel.source.hbm.SingularIdentifierAttributeSourceImpl;java.util.Map;java.util.List
org.hibernate.type.descriptor.sql.BooleanTypeDescriptor;java.sql.ResultSet;java.sql.SQLException;org.hibernate.type.descriptor.java.JavaTypeDescriptor;java.sql.Types;java.sql.PreparedStatement
org.hibernate.dialect.function.CastFunction;java.util.List
org.hibernate.collection.internal.PersistentBag;java.util.ArrayList;java.sql.ResultSet;java.util.Iterator;java.util.List;java.sql.SQLException;java.io.Serializable;java.util.Collection;java.util.ListIterator
org.hibernate.hql.spi.PersistentTableBulkIdStrategy;java.util.ArrayList;java.sql.Connection;java.util.Iterator;java.util.Map;java.util.List;java.sql.SQLException;java.sql.Types;java.util.Set;java.sql.PreparedStatement;java.sql.Statement
org.hibernate.tuple.entity.EntityMetamodel;java.util.ArrayList;java.util.Map;java.util.Iterator;java.util.List;java.util.HashSet;java.util.Set;java.io.Serializable;java.util.HashMap
org.hibernate.metamodel.source.annotations.global.FilterDefBinder;java.util.Map;java.util.List;java.util.HashMap
org.hibernate.internal.util.xml.MappingReader;java.io.StringReader
org.hibernate.collection.internal.PersistentElementHolder;java.util.ArrayList;java.sql.ResultSet;java.util.Iterator;java.util.List;java.sql.SQLException;java.util.Collections;java.io.Serializable;java.util.Collection
org.hibernate.bytecode.buildtime.internal.JavassistInstrumenter;java.lang.annotation.RetentionPolicy.RUNTIME;java.lang.annotation.RetentionPolicy;java.io.IOException;java.lang.annotation.ElementType;java.lang.annotation.Target;java.lang.annotation.Retention;java.io.DataInputStream;java.lang.annotation.ElementType.METHOD;java.util.Set;java.lang.annotation.ElementType.PACKAGE;java.lang.annotation.ElementType.FIELD;java.io.ByteArrayInputStream;java.lang.annotation.ElementType.TYPE
org.hibernate.engine.jdbc.internal.JdbcServicesInitiator;java.util.Map
org.hibernate.cfg.ImprovedNamingStrategy;java.io.Serializable
org.hibernate.hql.internal.ast.util.AliasGenerator
org.hibernate.metamodel.source.annotations.xml.mocker.IndexBuilder;java.util.ArrayList;java.util.Map;java.util.List;java.util.Collections;java.util.HashMap
org.hibernate.cfg.annotations.reflection.JPAMetadataProvider;java.util.ArrayList;java.io.ObjectInputStream;java.util.Map;java.util.List;java.lang.reflect.AnnotatedElement;org.hibernate.annotations.common.reflection.java.JavaMetadataProvider;java.io.Serializable;java.util.HashMap;java.io.IOException
org.hibernate.engine.jdbc.internal.TypeInfoExtracter;java.sql.ResultSet;java.sql.SQLException;java.util.LinkedHashSet;java.sql.DatabaseMetaData
org.hibernate.collection.internal.PersistentIdentifierBag;java.util.ArrayList;java.sql.ResultSet;java.util.Map;java.util.Iterator;java.util.List;java.sql.SQLException;java.io.Serializable;java.util.HashMap;java.util.Collection;java.util.ListIterator
org.hibernate.cfg.CreateKeySecondPass;java.util.Map
org.hibernate.dialect.OracleDialect;java.sql.Types
org.hibernate.event.spi.FlushEvent;java.io.Serializable
org.hibernate.param.NamedParameterSpecification;java.sql.SQLException;java.sql.PreparedStatement
org.hibernate.event.internal.DefaultMergeEventListener;java.util.Map;java.io.Serializable
org.hibernate.tuple.ElementWrapper;java.util.Map;java.util.Iterator;java.util.List;java.io.Writer;java.io.Serializable;java.io.IOException
org.hibernate.dialect.MySQLDialect;java.sql.ResultSet;java.sql.SQLException;java.sql.Types;java.sql.CallableStatement
org.hibernate.type.CustomCollectionType;java.util.Map;java.util.Iterator;java.io.Serializable
org.hibernate.service.jta.platform.internal.NoJtaPlatform;java.io.Serializable
org.hibernate.tool.hbm2ddl.DatabaseExporter;java.sql.Connection;java.sql.SQLWarning;java.sql.SQLException;java.sql.Statement
org.hibernate.persister.collection.ElementPropertyMapping
org.hibernate.metamodel.source.annotations.global.IdGeneratorBinder;java.util.Map;java.util.List;java.util.HashMap
org.hibernate.engine.spi.BatchFetchQueue;java.util.LinkedHashMap;java.util.Map;java.io.Serializable;java.util.HashMap;java.util.LinkedHashSet
org.hibernate.type.descriptor.sql.LongNVarcharTypeDescriptor;java.sql.Types
org.hibernate.engine.jdbc.ContextualLobCreator;java.io.InputStream;java.sql.Connection;java.sql.SQLException;java.sql.Clob;java.io.Writer;java.io.OutputStream;java.sql.Blob;java.io.Reader;java.sql.NClob;java.io.IOException
org.hibernate.loader.entity.CascadeEntityJoinWalker;java.util.Collections
org.hibernate.cfg.InheritanceState;java.util.ArrayList;java.util.Map;java.util.List
org.hibernate.metamodel.source.MappingException;java.util.List;java.util.Set
org.hibernate.type.descriptor.java.ShortTypeDescriptor
org.hibernate.hql.internal.ast.util.ColumnHelper
org.hibernate.dialect.MySQL5InnoDBDialect
org.hibernate.persister.spi.UnknownPersisterException
org.hibernate.dialect.FirebirdDialect
org.hibernate.transform.AliasToBeanResultTransformer;java.util.Arrays
org.hibernate.type.SortedSetType;java.util.TreeSet;java.util.Comparator;java.io.Serializable
org.hibernate.metamodel.source.annotations.xml.mocker.AccessHelper;java.util.Map;java.util.List
org.hibernate.cache.internal.StandardQueryCacheFactory;java.util.Properties
org.hibernate.engine.jdbc.spi.SqlExceptionHelper;java.sql.ResultSet;java.sql.Connection;java.sql.SQLWarning;java.sql.SQLException;java.util.Set;java.sql.PreparedStatement;java.io.Serializable;java.sql.CallableStatement;java.sql.Statement;java.util.LinkedHashSet
org.hibernate.hql.internal.ast.tree.CollectionFunction
org.hibernate.service.spi.ServiceException
org.hibernate.service.jdbc.connections.internal.MultiTenantConnectionProviderInitiator;java.util.Map
org.hibernate.event.internal.DefaultInitializeCollectionEventListener;java.io.Serializable
org.hibernate.type.descriptor.java.IntegerTypeDescriptor;java.math.BigInteger;java.math.BigDecimal
org.hibernate.internal.util.jndi.JndiHelper;java.util.Properties;java.util.Map;java.util.Hashtable;java.util.Set
org.hibernate.hql.internal.classic.OrderByParser
org.hibernate.stat.internal.ConcurrentNaturalIdCacheStatisticsImpl;java.util.concurrent.atomic.AtomicLong;java.util.concurrent.locks.ReentrantReadWriteLock;java.util.Map;java.util.Iterator;java.util.concurrent.locks.ReadWriteLock;java.util.concurrent.locks.Lock;java.util.HashMap
org.hibernate.criterion.EmptyExpression
org.hibernate.dialect.DB2Dialect;java.sql.ResultSet;java.sql.SQLException;java.sql.Types;java.sql.CallableStatement
org.hibernate.type.descriptor.java.CharacterArrayTypeDescriptor;java.sql.Clob;java.util.Arrays;java.io.StringReader;java.io.Reader
org.hibernate.loader.custom.EntityFetchReturn;java.util.Map;java.util.List;java.util.Set
org.hibernate.criterion.DetachedCriteria;java.io.Serializable
org.hibernate.metamodel.binding.CustomSQL
org.hibernate.type.EmbeddedComponentType;java.lang.reflect.Method
org.hibernate.loader.custom.FetchReturn
org.hibernate.hql.internal.ast.tree.IdentNode;java.util.List
org.hibernate.engine.transaction.internal.TransactionCoordinatorImpl;java.util.ArrayList;java.io.ObjectInputStream;java.sql.Connection;java.io.ObjectOutputStream;java.util.List;java.io.IOException
org.hibernate.dialect.SybaseASE157Dialect;java.util.Map;java.sql.SQLException
org.hibernate.sql.DerbyCaseFragment;java.util.Map;java.util.Iterator
org.hibernate.type.descriptor.sql.SmallIntTypeDescriptor;java.sql.ResultSet;java.sql.SQLException;org.hibernate.type.descriptor.java.JavaTypeDescriptor;java.sql.Types;java.sql.PreparedStatement
org.hibernate.type.ClobType;java.sql.Clob;org.hibernate.type.descriptor.java.ClobTypeDescriptor
org.hibernate.PropertyAccessException
org.hibernate.internal.util.beans.BeanInfoHelper;java.beans.IntrospectionException;java.lang.reflect.InvocationTargetException;java.beans.BeanInfo;java.beans.Introspector
org.hibernate.event.internal.DefaultSaveEventListener;java.io.Serializable
