;6;ClassVisitor;Label[];org.jacoco.core.internal.flow.ClassProbesVisitor;int[];java.lang.String[];Label
org.jacoco.core.analysis.NodeComparator;5;org.jacoco.core.analysis.ICoverageNode;java.util.Comparator<org.jacoco.core.analysis.ICounter>;org.jacoco.core.analysis.ICoverageNode.CounterEntity;java.util.Comparator<org.jacoco.core.analysis.ICoverageNode>;java.util.Collection<T>
org.jacoco.core.internal.Pack200Streams;3;java.io.InputStream;java.io.OutputStream;byte[]
org.jacoco.core.internal.analysis.SourceFileCoverageImpl;0
org.jacoco.core.runtime.AbstractRuntime;8;org.jacoco.core.data.IExecutionDataVisitor;MethodVisitor;java.lang.Object[];java.lang.Object;java.lang.Class<?>;java.lang.Long;org.jacoco.core.data.ISessionInfoVisitor;org.jacoco.core.runtime.RuntimeData
org.jacoco.core.internal.flow.LabelInfo;3;Label[];org.jacoco.core.internal.flow.Instruction;Label
org.jacoco.core.internal.flow.ClassProbesVisitor;2;ClassVisitor;java.lang.String[]
org.jacoco.core.runtime.CommandLineSupport;2;java.util.List<java.lang.String>;java.lang.StringBuilder
org.jacoco.core.internal.flow.MethodProbesVisitor;4;MethodVisitor;Label[];int[];Label
org.jacoco.core.data.ExecutionDataReader;3;java.io.InputStream;org.jacoco.core.data.IExecutionDataVisitor;org.jacoco.core.data.ISessionInfoVisitor
org.jacoco.core.internal.flow.LabelFlowAnalyzer;6;Handle;java.lang.Object;Label[];int[];Label;MethodNode
org.jacoco.core.internal.analysis.SourceNodeImpl;3;org.jacoco.core.analysis.ISourceNode;org.jacoco.core.analysis.ICoverageNode.ElementType;org.jacoco.core.analysis.ICounter
org.jacoco.core.data.ExecutionDataWriter;4;boolean[];org.jacoco.core.data.SessionInfo;org.jacoco.core.data.ExecutionData;java.io.OutputStream
org.jacoco.core.internal.analysis.ClassAnalyzer;4;boolean[];org.jacoco.core.internal.analysis.StringPool;java.lang.Object;java.lang.String[]
org.jacoco.core.internal.flow.MethodProbesAdapter;6;MethodVisitor;org.jacoco.core.internal.flow.IProbeIdGenerator;Label[];int[];Label;org.jacoco.core.internal.flow.MethodProbesVisitor
org.jacoco.core.internal.flow.ClassProbesAdapter;0
org.jacoco.core.internal.instr.DuplicateFrameEliminator;7;Handle;MethodVisitor;java.lang.Object[];java.lang.Object;Label[];int[];Label
org.jacoco.core.runtime.RemoteControlReader;2;java.io.InputStream;org.jacoco.core.runtime.IRemoteCommandVisitor
org.jacoco.core.instr.Instrumenter;7;java.io.InputStream;ClassVisitor;java.lang.RuntimeException;org.jacoco.core.runtime.IExecutionDataAccessorGenerator;ClassReader;java.io.OutputStream;byte[]
org.jacoco.core.internal.analysis.BundleCoverageImpl;5;T;java.util.Collection<org.jacoco.core.analysis.IClassCoverage>;java.util.Collection<org.jacoco.core.analysis.ISourceFileCoverage>;java.util.Collection<org.jacoco.core.analysis.IPackageCoverage>;java.util.Map<java.lang.String,java.util.Collection<T>>
org.jacoco.core.data.SessionInfoStore;2;org.jacoco.core.data.SessionInfo;org.jacoco.core.data.ISessionInfoVisitor
org.jacoco.core.runtime.RemoteControlWriter;1;java.io.OutputStream
org.jacoco.core.internal.data.CompactDataOutput;2;boolean[];java.io.OutputStream
org.jacoco.core.tools.ExecDumpClient;2;java.net.InetAddress;java.io.IOException
org.jacoco.core.data.ExecutionData;2;boolean[];org.jacoco.core.data.ExecutionData
org.jacoco.core.internal.ContentTypeDetector;1;java.io.InputStream
org.jacoco.core.internal.analysis.LineImpl;4;org.jacoco.core.analysis.ICounter.CounterValue;java.lang.Object;org.jacoco.core.internal.analysis.CounterImpl;org.jacoco.core.analysis.ICounter
org.jacoco.core.tools.ExecFileLoader;3;java.io.InputStream;java.io.File;java.io.OutputStream
org.jacoco.core.runtime.ModifiedSystemClassRuntime;13;MethodVisitor;org.jacoco.core.data.IExecutionDataVisitor;java.lang.Object;java.lang.Class<?>;java.lang.Long;java.lang.ClassLoader;org.jacoco.core.runtime.RuntimeData;ClassVisitor;java.lang.Object[];java.security.ProtectionDomain;java.lang.instrument.Instrumentation;org.jacoco.core.data.ISessionInfoVisitor;byte[]
org.jacoco.core.internal.instr.MethodInstrumenter;6;MethodVisitor;Label[];int[];Label;org.jacoco.core.internal.instr.IProbeInserter;org.jacoco.core.internal.instr.IFrameInserter
org.jacoco.core.internal.instr.ClassInstrumenter;5;MethodVisitor;ClassVisitor;java.lang.Object;org.jacoco.core.runtime.IExecutionDataAccessorGenerator;java.lang.String[]
org.jacoco.core.internal.flow.Instruction;1;org.jacoco.core.internal.flow.Instruction
org.jacoco.core.internal.analysis.ClassCoverageImpl;2;org.jacoco.core.analysis.IMethodCoverage;java.lang.String[]
org.jacoco.core.internal.data.CompactDataInput;1;java.io.InputStream
org.jacoco.core.analysis.CounterComparator;3;org.jacoco.core.analysis.ICounter.CounterValue;org.jacoco.core.analysis.ICoverageNode.CounterEntity;org.jacoco.core.analysis.ICounter
org.jacoco.core.internal.instr.ProbeInserter;4;MethodVisitor;java.lang.Object[];org.jacoco.core.internal.instr.IProbeArrayStrategy;Label
org.jacoco.core.internal.analysis.MethodAnalyzer;7;Handle;boolean[];java.lang.Object;Label[];int[];org.jacoco.core.internal.flow.Instruction;Label
org.jacoco.core.internal.instr.FrameTracker;8;Handle;MethodVisitor;java.lang.Object[];java.lang.Object;Label[];Type;int[];Label
org.jacoco.core.internal.analysis.StringPool;1;java.lang.String[]
org.jacoco.core.analysis.CoverageNodeImpl;4;org.jacoco.core.analysis.ICoverageNode;org.jacoco.core.analysis.ICoverageNode.CounterEntity;org.jacoco.core.analysis.ICoverageNode.ElementType;java.util.Collection<? extends org.jacoco.core.analysis.ICoverageNode>
org.jacoco.core.analysis.CoverageBuilder;1;org.jacoco.core.analysis.IClassCoverage
org.jacoco.core.internal.instr.InstrSupport;1;MethodVisitor
org.jacoco.core.data.SessionInfo;1;org.jacoco.core.data.SessionInfo
org.jacoco.core.data.ExecutionDataStore;5;boolean[];org.jacoco.core.data.IExecutionDataVisitor;org.jacoco.core.data.ExecutionDataStore;java.lang.Long;org.jacoco.core.data.ExecutionData
