ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
com.puppycrawl.tools.checkstyle.checks.javadoc.WriteTagCheckTest;3;0;0;1;0;0;0;0;0;0;1;51;1;0;15;0;14;0;0;0;1;0;3;3;0;2;14;0;0;1;
com.puppycrawl.tools.checkstyle.ComplexityCheckTestInput;0;0;15;0;0;0;3;0;0;0;18;20;0;0;8;0;8;0;2;0;0;1;0;0;0;0;0;0;7;3;
com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyForInitializerPadCheck;1;0;4;0;0;0;0;0;0;0;4;8;0;0;3;0;3;0;0;0;0;0;1;1;0;0;4;0;1;4;
com.puppycrawl.tools.checkstyle.filters.SuppressElementTest;0;0;0;0;0;0;0;0;0;0;0;31;1;0;6;0;6;0;0;0;0;0;0;0;0;0;8;0;0;0;
com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheck;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;2;0;0;0;0;0;1;1;0;0;3;0;0;0;
com.puppycrawl.tools.checkstyle.checks.naming.MethodNameCheck;1;0;2;0;0;0;0;0;0;0;2;7;1;0;4;0;4;0;0;0;0;1;1;1;0;0;2;0;1;2;
com.puppycrawl.tools.checkstyle.filters.SuppressionsLoader;2;4;9;0;0;0;0;0;0;9;18;41;5;0;6;3;3;3;0;0;5;0;2;2;0;0;16;11;2;3;
InputRedundantThrows;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
com.puppycrawl.tools.checkstyle.annotation.Dep;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.coding.UnnecessaryParenthesesCheck;2;0;15;1;0;0;0;0;0;0;16;43;6;0;7;4;3;0;0;0;1;1;5;5;0;1;4;1;3;4;
com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheck;5;2;17;10;1;0;1;0;0;2;31;102;12;0;19;10;6;0;0;2;4;16;9;9;2;3;15;1;5;3;
com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAfterCheckTest;0;0;0;0;0;0;0;0;0;0;0;7;1;0;7;0;7;0;0;0;0;0;0;0;0;0;4;0;0;0;
com.puppycrawl.tools.checkstyle.indentation.InputCaseLevel;0;0;0;0;0;0;0;3;1;0;3;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
com.puppycrawl.tools.checkstyle.api.Utils;1;4;7;3;0;0;1;0;0;3;14;46;2;0;13;1;12;12;0;0;12;4;1;1;0;0;16;2;5;2;
com.puppycrawl.tools.checkstyle.indentation.InputInvalidLabelIndent;0;0;1;0;0;0;1;0;0;0;2;15;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;
MoreOther;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.naming.AbstractClass;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck;1;0;14;0;0;0;0;7;2;0;21;51;10;0;6;0;6;0;0;1;0;3;2;2;0;0;6;0;4;3;
com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck;2;0;12;1;0;0;2;12;1;0;27;67;3;0;15;8;7;0;0;0;2;11;10;10;0;0;6;0;2;3;
com.puppycrawl.tools.checkstyle.checks.sizes.MethodLengthCheck;1;0;4;1;0;0;0;0;0;0;5;11;3;0;4;0;4;0;0;0;0;2;1;1;0;0;4;0;1;4;
com.puppycrawl.tools.checkstyle.filters.SuppressionCommentFilter;5;5;17;2;3;0;0;0;0;5;27;91;18;0;24;6;18;0;0;1;9;10;7;6;1;0;16;5;5;2;
com.puppycrawl.tools.checkstyle.checks.sizes.FileLengthCheckTest;1;1;0;0;0;0;0;0;0;1;1;10;0;0;4;0;3;0;0;0;0;0;1;1;0;0;6;0;0;1;
com.puppycrawl.tools.checkstyle.checks.sizes.FileLengthCheck;2;0;1;0;0;0;0;0;0;0;1;3;2;0;2;0;1;0;0;0;0;1;2;2;1;0;3;0;0;1;
com.puppycrawl.tools.checkstyle.InputScopeInnerInterfaces;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;
A;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;
com.puppycrawl.tools.checkstyle.checks.metrics.NPathComplexityCheck;1;0;0;0;0;0;0;22;2;0;22;41;1;0;9;4;4;0;0;0;0;0;2;2;0;0;3;0;0;1;
com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck;1;0;9;0;0;0;1;6;1;0;16;58;1;0;5;1;4;0;0;0;0;1;2;2;0;0;5;1;1;3;
