org.hibernate.search.engine.impl.DefaultTimingSource;0
org.hibernate.search.reader.impl.MultiReaderFactory;2;org.hibernate.search.indexes.spi.IndexManager;IndexReader
org.hibernate.search.cfg.FieldBridgeDirectMapping;11;java.util.Map<java.lang.String,java.lang.Object>;java.lang.Object;java.lang.Class<?>;org.hibernate.search.annotations.ClassBridge;org.hibernate.search.cfg.EntityDescriptor;org.hibernate.search.cfg.SearchMapping;java.lang.Class<? extends org.hibernate.search.bridge.FieldBridge>;org.hibernate.search.bridge.FieldBridge;org.hibernate.search.cfg.PropertyDescriptor;java.lang.Class<? extends org.hibernate.search.cfg.TokenizerFactory>;java.lang.annotation.ElementType
org.hibernate.search.query.dsl.impl.ConnectedTermContext;5;Analyzer;Filter;java.lang.Class<?>;org.hibernate.search.engine.spi.SearchFactoryImplementor;org.hibernate.search.query.dsl.impl.QueryBuildingContext
org.hibernate.search.indexes.serialization.javaserialization.impl.SerializableLongField;2;org.hibernate.search.indexes.serialization.spi.LuceneNumericFieldContext;NumericField
org.hibernate.search.engine.impl.EmptyBuildContext;4;java.lang.Class<? extends org.hibernate.search.spi.ServiceProvider<T>>;org.hibernate.search.engine.ServiceManager;org.hibernate.search.engine.spi.SearchFactoryImplementor;java.lang.Class<? extends org.hibernate.search.spi.ServiceProvider<?>>
org.hibernate.search.backend.impl.BatchedQueueingProcessor;16;java.util.Properties;java.lang.Class<?>;org.hibernate.search.backend.spi.Work;java.util.Map<java.lang.Class<?>,org.hibernate.search.engine.spi.EntityIndexBinding>;org.hibernate.search.backend.spi.Work<T>;org.hibernate.search.engine.spi.DepthValidator;java.util.List<org.hibernate.search.backend.LuceneWork>;T;org.hibernate.search.backend.impl.WorkQueue;org.hibernate.search.bridge.spi.ConversionContext;org.hibernate.search.engine.spi.AbstractDocumentBuilder<T>;java.lang.Class<T>;java.io.Serializable;org.hibernate.search.engine.spi.SearchFactoryImplementor;org.hibernate.search.backend.spi.WorkType;org.hibernate.search.engine.impl.WorkPlan
org.hibernate.search.metadata.impl.PropertyDescriptorImpl;2;java.util.Set<org.hibernate.search.metadata.FieldDescriptor>;java.lang.Object
org.hibernate.search.backend.impl.jgroups.ClassloaderMessageListener;5;java.io.InputStream;Message;java.io.OutputStream;MessageListener;java.lang.ClassLoader
org.hibernate.search.indexes.serialization.spi.LuceneFieldContext;1;Field
