ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
com.facebook.common.internal.Ints;0;0;1;1;0;0;0;0;0;0;2;6;0;0;2;1;1;1;0;0;0;1;0;0;0;0;1;0;1;2;
com.facebook.common.util.ByteConstants;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
com.facebook.common.memory.NoOpMemoryTrimmableRegistry;1;0;1;0;0;0;0;0;0;0;1;3;1;0;4;1;3;1;0;0;0;0;2;0;0;0;0;0;0;1;
com.facebook.datasource.DataSources;1;0;0;0;0;0;0;0;0;0;0;4;0;0;4;1;3;2;1;0;0;0;2;2;0;0;3;0;0;0;
com.facebook.common.executors.StatefulRunnable;2;2;2;0;0;0;0;0;0;1;3;14;6;0;8;0;3;0;0;0;0;0;3;1;0;0;2;0;0;1;
com.facebook.common.activitylistener.ActivityListenerManager;3;0;9;0;0;0;0;0;0;0;9;21;1;0;9;1;8;1;0;1;0;0;10;8;0;0;6;0;0;1;
com.facebook.common.internal.Suppliers;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;
com.facebook.common.logging.FLog;4;0;73;0;0;0;0;0;0;0;73;152;7;0;78;2;76;78;0;0;109;2;147;146;37;0;1;1;0;1;
com.facebook.common.util.Hex;1;0;8;6;0;0;0;0;0;0;14;45;4;0;4;0;4;4;0;0;2;2;1;1;0;1;0;3;2;2;
com.facebook.common.internal.ByteStreams;3;0;6;0;0;0;3;0;0;0;9;33;1;0;7;1;5;5;0;1;0;6;9;9;0;3;8;2;3;2;
com.facebook.common.soloader.SoLoaderShim;1;0;1;0;0;0;0;0;0;0;1;6;1;0;5;0;5;3;1;1;3;0;1;0;0;0;0;1;0;1;
com.facebook.common.internal.Sets;4;0;0;0;0;0;1;0;0;0;1;12;0;0;10;1;9;9;0;0;0;1;4;3;3;0;9;0;0;1;
com.facebook.common.util.StreamUtil;1;0;3;0;0;0;1;0;0;0;4;17;0;0;4;0;4;3;1;0;0;2;3;3;0;0;5;0;1;2;
com.facebook.common.executors.ScheduledFutureImpl;6;0;0;0;0;0;0;0;0;0;0;12;2;0;10;0;10;0;0;0;0;2;8;7;1;0;10;2;0;0;
com.facebook.common.executors.ConstrainedExecutorService;4;1;7;0;0;0;1;0;0;0;8;37;8;0;11;1;10;1;0;1;2;4;5;5;1;0;9;6;1;2;
